instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport32,0.947368,0.655769,0.216439,0.872208,56789,5345,18181,18181,0
airport34,+Inf,0.567139,0.068081,0.635220,49707,5827,21758,21758,0
airport31,+Inf,1.134100,0.134809,1.268909,72793,9758,35342,35342,0
airport29,+Inf,0.839031,0.737450,1.576481,72413,14541,48764,48764,1
airport35,+Inf,1.107377,0.139146,1.246523,93524,11568,43419,43419,0
airport33,+Inf,0.982732,0.147878,1.130610,82964,10297,37586,37586,0
airport38,+Inf,0.526542,0.284577,0.811119,36682,10290,28788,28788,0
airport2,1.210526,0.631081,0.152199,0.783280,54140,5118,17487,17487,1
airport40,+Inf,0.488468,0.091693,0.580161,45750,7127,24160,24160,0
airport39,+Inf,1.070960,0.198163,1.269123,92907,12715,46509,46509,0
airport37,1.157895,1.125261,0.658283,1.783544,94152,8757,31165,31165,0
airport41,+Inf,0.653867,0.380839,1.034706,56359,7917,26543,26543,0
airport36,+Inf,1.480372,1.240370,2.720742,95780,10022,36791,36791,0
airport28,+Inf,0.529726,0.056903,0.586629,44788,4594,15445,15445,2
airport3,0.631579,1.399657,0.373886,1.773543,102293,8303,29352,29352,0
airport43,+Inf,0.449395,0.092701,0.542096,38789,6836,23843,23843,0
airport29,+Inf,0.894238,0.611651,1.505889,72443,14571,48805,48805,2
airport31,+Inf,0.926714,0.144508,1.071222,72817,9782,35376,35376,1
airport30,+Inf,0.605358,0.341093,0.946451,47244,7537,25891,25891,1
airport34,+Inf,0.813650,0.078465,0.892115,49735,5855,21800,21800,1
airport32,0.656640,0.845253,0.180221,1.025474,56817,5373,18223,18223,1
airport2,1.263158,0.611544,0.168028,0.779572,54178,5156,17544,17544,2
airport44,1.105263,1.235723,0.246998,1.482721,80422,6386,21557,21557,0
airport33,+Inf,0.938928,0.150873,1.089801,82994,10327,37629,37629,1
airport41,+Inf,0.624361,0.275740,0.900101,56391,7949,26587,26587,1
airport35,+Inf,1.144791,0.170908,1.315699,93556,11600,43461,43461,1
airport38,+Inf,0.618705,0.320685,0.939390,36708,10316,28819,28819,1
airport30,+Inf,0.758448,0.354754,1.113202,47280,7573,25943,25943,2
airport40,+Inf,0.691985,0.125338,0.817323,45780,7157,24203,24203,1
airport37,1.607547,1.068376,0.658835,1.727211,94184,8789,31209,31209,1
airport43,+Inf,0.429437,0.089030,0.518467,38817,6864,23881,23881,1
airport36,+Inf,1.408620,1.157337,2.565957,95806,10048,36828,36828,1
airport3,0.421053,1.124677,0.385640,1.510317,102323,8333,29397,29397,1
airport31,+Inf,1.147133,0.142717,1.289850,72845,9810,35416,35416,2
airport45,+Inf,0.768695,0.299984,1.068679,65781,7082,24635,24635,0
airport32,0.842105,0.630802,0.184931,0.815733,56845,5401,18265,18265,2
airport39,+Inf,1.479555,0.197576,1.677131,92949,12757,46566,46566,1
airport47,+Inf,0.480677,0.299637,0.780314,37479,8115,26367,26367,0
airport48,+Inf,0.577035,0.371086,0.948121,47714,10089,36329,36329,0
airport4,+Inf,0.494999,0.193334,0.688333,42745,8117,25601,25601,0
airport34,+Inf,0.709391,0.098241,0.807632,49765,5885,21845,21845,2
airport35,+Inf,1.110176,0.248565,1.358741,93588,11632,43505,43505,2
airport40,+Inf,0.518577,0.159670,0.678247,45810,7187,24246,24246,2
airport33,+Inf,1.035918,0.223674,1.259592,83026,10359,37675,37675,2
airport38,+Inf,0.638257,0.405032,1.043289,36738,10346,28856,28856,2
airport49,+Inf,1.062914,0.439395,1.502309,67086,8511,29812,29812,0
airport41,+Inf,0.891284,0.305952,1.197236,56421,7979,26628,26628,2
airport44,0.789474,1.151278,0.308228,1.459506,80450,6414,21599,21599,1
airport43,+Inf,0.454041,0.087410,0.541451,38847,6894,23922,23922,2
airport39,+Inf,1.089984,0.272464,1.362448,92991,12799,46623,46623,2
airport37,1.631579,1.224225,0.559670,1.783895,94216,8821,31255,31255,2
airport45,+Inf,0.774935,0.235055,1.009990,65807,7108,24672,24672,1
airport3,0.210526,1.187276,0.496418,1.683694,102353,8363,29442,29442,2
airport36,4.152882,1.611813,1.432838,3.044651,95832,10074,36865,36865,2
airport51,1.526316,1.106733,0.375160,1.481893,102510,7918,27782,27782,0
airport52,+Inf,0.856319,0.302678,1.158997,62674,8149,28181,28181,0
airport50,2.092732,0.937328,0.333863,1.271191,58365,6875,24269,24269,0
airport47,+Inf,0.546968,0.315790,0.862758,37507,8143,26405,26405,1
airport54,+Inf,0.955148,0.121592,1.076740,81014,10446,38062,38062,0
airport48,+Inf,0.591551,0.278130,0.869681,47742,10117,36367,36367,1
airport44,0.894737,1.108517,0.293078,1.401595,80480,6444,21644,21644,2
airport53,+Inf,1.082005,0.092262,1.174267,97629,8385,30385,30385,0
airport55,+Inf,0.955529,0.101397,1.056926,88915,6952,23631,23631,0
airport45,+Inf,0.990266,0.283256,1.273522,65839,7140,24718,24718,2
airport4,+Inf,0.666029,0.216468,0.882497,42767,8139,25628,25628,1
airport49,+Inf,0.877614,0.505741,1.383355,67114,8539,29850,29850,1
airport58,+Inf,0.572533,0.086715,0.659248,43357,6879,22870,22870,0
airport56,+Inf,0.593345,0.069139,0.662484,56721,6213,21282,21282,0
airport57,1.473684,0.792119,0.236781,1.028900,71946,6147,21318,21318,0
airport52,+Inf,0.631217,0.352237,0.983454,62700,8175,28216,28216,1
airport51,1.115176,1.037226,0.562393,1.599619,102544,7952,27833,27833,1
airport47,+Inf,0.453580,0.298782,0.752362,37535,8171,26443,26443,2
airport61,+Inf,0.717773,0.092337,0.810110,63982,6013,21203,21203,0
airport54,+Inf,0.953148,0.155286,1.108434,81042,10474,38100,38100,1
airport50,1.776942,0.725121,0.457972,1.183093,58395,6905,24314,24314,1
airport48,+Inf,0.615883,0.398756,1.014639,47772,10147,36408,36408,2
airport53,+Inf,1.127540,0.128780,1.256320,97659,8415,30430,30430,1
airport60,+Inf,0.661120,0.093082,0.754202,56845,7757,29104,29104,0
airport55,+Inf,1.047727,0.085659,1.133386,88947,6984,23679,23679,1
airport49,+Inf,0.762167,0.553565,1.315732,67144,8569,29891,29891,2
airport59,2.413995,0.723248,0.571850,1.295098,45219,5338,17646,17646,0
airport62,+Inf,1.142956,0.734829,1.877785,72306,17867,53869,53869,0
airport5,2.189025,0.847218,0.255400,1.102618,68123,6179,21535,21535,0
airport4,+Inf,0.546096,0.233201,0.779297,42789,8161,25655,25655,2
airport56,+Inf,0.887272,0.071674,0.958946,56755,6247,21333,21333,1
airport63,2.094756,1.285374,0.370269,1.655643,84169,6822,23111,23111,0
airport64,1.349042,0.478380,0.291737,0.770117,41613,7019,23687,23687,0
airport50,1.882206,0.931529,0.459591,1.391120,58425,6935,24359,24359,2
airport52,+Inf,0.947774,0.408037,1.355811,62728,8203,28254,28254,2
airport51,1.263158,1.295119,0.353712,1.648831,102578,7986,27884,27884,2
airport67,+Inf,0.456555,0.110540,0.567095,38167,6445,21037,21037,0
airport54,+Inf,1.000024,0.129627,1.129651,81068,10500,38135,38135,2
airport58,+Inf,0.722078,0.140862,0.862940,43385,6907,22910,22910,1
airport66,+Inf,1.239417,0.095201,1.334618,103560,7584,26126,26126,0
airport55,+Inf,1.004819,0.084342,1.089161,88979,7016,23727,23727,2
airport53,+Inf,1.130444,0.075367,1.205811,97693,8449,30481,30481,2
airport57,1.894737,0.831898,0.210670,1.042568,71982,6183,21372,21372,1
airport65,1.285714,1.041501,0.263789,1.305290,65051,6389,22719,22719,0
airport61,+Inf,0.835320,0.078418,0.913738,64012,6043,21248,21248,1
airport56,+Inf,0.876242,0.089450,0.965692,56791,6283,21387,21387,2
airport59,2.466627,0.502462,0.549802,1.052264,45247,5366,17686,17686,1
airport62,+Inf,0.745024,0.647310,1.392334,72338,17899,53911,53911,1
airport60,+Inf,0.811922,0.097035,0.908957,56879,7791,29155,29155,1
airport64,1.506937,0.617771,0.434264,1.052035,41641,7047,23729,23729,1
airport5,2.241657,0.996485,0.466953,1.463438,68153,6209,21580,21580,1
airport68,+Inf,0.572325,0.206786,0.779111,49570,10167,32180,32180,0
airport63,1.778966,1.031059,0.343039,1.374098,84193,6846,23147,23147,1
airport66,+Inf,1.154414,0.097539,1.251953,103598,7622,26183,26183,1
airport58,+Inf,0.604148,0.148947,0.753095,43413,6935,22950,22950,2
airport65,1.022556,0.765866,0.311107,1.076973,65087,6425,22773,22773,1
airport67,+Inf,0.459263,0.099806,0.559069,38197,6475,21082,21082,1
airport61,+Inf,0.752688,0.093235,0.845923,64046,6077,21299,21299,2
airport57,1.842105,1.149730,0.269667,1.419397,72020,6221,21429,21429,2
airport72,0.789474,0.474476,0.158028,0.632504,37675,4131,13772,13772,0
airport71,+Inf,1.290804,0.296036,1.586840,78254,11324,39575,39575,0
airport5,2.294288,1.043574,0.345832,1.389406,68183,6239,21625,21625,2
airport60,+Inf,0.767347,0.094889,0.862236,56917,7829,29212,29212,2
airport59,2.519259,0.532162,0.351848,0.884010,45277,5396,17729,17729,2
airport6,+Inf,1.130163,0.141511,1.271674,99489,10627,41560,41560,0
airport62,+Inf,1.160259,0.742165,1.902424,72370,17931,53953,53953,2
airport63,1.884229,1.295752,0.378788,1.674540,84219,6872,23186,23186,2
airport64,1.243779,0.475602,0.300140,0.775742,41669,7075,23771,23771,2
airport70,+Inf,1.216856,0.735503,1.952359,65780,18216,57020,57020,0
airport68,+Inf,0.790945,0.227944,1.018889,49606,10203,32230,32230,1
airport74,1.210526,0.603281,0.154171,0.757452,53188,5105,17090,17090,0
airport75,+Inf,0.983882,0.142287,1.126169,86655,9339,32795,32795,0
airport73,1.771652,0.869290,0.549042,1.418332,73711,7725,27399,27399,0
airport66,+Inf,1.180340,0.091560,1.271900,103636,7660,26240,26240,2
airport65,1.180451,1.059713,0.228642,1.288355,65123,6461,22827,22827,2
airport76,8.012270,0.978805,0.830801,1.809606,82371,9762,34767,34767,0
airport77,+Inf,0.986768,0.083704,1.070472,63458,7965,30330,30330,0
airport67,+Inf,0.521751,0.112086,0.633837,38225,6503,21124,21124,2
airport72,1.315789,0.390024,0.129924,0.519948,37703,4159,13814,13814,1
airport78,+Inf,0.438921,0.084039,0.522960,37713,6700,22860,22860,0
airport81,0.842105,0.496474,0.230656,0.727130,47451,4998,16993,16993,0
airport71,+Inf,1.272304,0.340740,1.613044,78278,11348,39605,39605,1
airport80,+Inf,0.704090,0.277506,0.981596,54341,10977,35787,35787,0
airport7,+Inf,0.953592,0.684465,1.638057,75138,11602,41762,41762,0
airport6,+Inf,1.100046,0.109848,1.209894,99523,10661,41609,41609,1
airport79,1.000000,1.021380,0.467511,1.488891,97532,9279,35184,35184,0
airport68,+Inf,0.586570,0.234928,0.821498,49642,10239,32280,32280,2
airport74,0.988324,0.608390,0.195716,0.804106,53212,5129,17126,17126,1
airport82,+Inf,0.962124,0.141961,1.104085,67349,9115,32480,32480,0
airport75,+Inf,1.155681,0.144659,1.300340,86689,9373,32842,32842,1
airport84,+Inf,0.755268,0.108849,0.864117,62992,7509,27199,27199,0
airport73,1.902798,0.910732,0.585401,1.496133,73739,7753,27439,27439,1
airport70,+Inf,1.174608,0.785386,1.959994,65812,18248,57060,57060,1
airport6,+Inf,1.077432,0.112177,1.189609,99559,10697,41661,41661,2
airport72,1.000000,0.410065,0.130340,0.540405,37731,4187,13856,13856,2
airport77,+Inf,1.012772,0.083068,1.095840,63488,7995,30373,30373,1
airport83,1.559791,1.322490,3.914761,5.237251,80098,13008,44223,44223,0
airport78,+Inf,0.411317,0.138155,0.549472,37741,6728,22898,22898,1
airport71,+Inf,0.941960,0.342807,1.284767,78304,11374,39638,39638,2
airport76,7.696480,1.019057,1.695063,2.714120,82401,9792,34812,34812,1
airport81,1.000000,0.532518,0.189738,0.722256,47471,5018,17023,17023,1
airport70,+Inf,0.914622,0.734371,1.648993,65848,18284,57106,57106,2
airport80,+Inf,0.733334,0.320276,1.053610,54371,11007,35824,35824,1
airport86,+Inf,1.034487,0.348216,1.382703,72883,9371,33795,33795,0
airport87,+Inf,0.667060,0.077275,0.744335,40486,5606,21798,21798,0
airport75,+Inf,1.129200,0.187200,1.316400,86727,9411,32895,32895,2
airport74,1.490358,0.604490,0.252978,0.857468,53242,5159,17171,17171,2
airport82,+Inf,1.045052,0.132767,1.177819,67379,9145,32521,32521,1
airport73,1.929547,1.196190,0.902812,2.099002,73773,7787,27488,27488,2
airport88,+Inf,1.276773,0.569873,1.846646,74864,12717,43622,43622,0
airport85,+Inf,1.388042,0.276672,1.664714,106947,13413,48636,48636,0
airport79,0.684211,1.358566,0.775278,2.133844,97562,9309,35229,35229,1
airport7,2.202567,1.113353,2.467585,3.580938,75164,11628,41799,41799,1
airport77,+Inf,0.705638,0.106236,0.811874,63522,8029,30422,30422,2
airport84,+Inf,0.753985,0.091278,0.845263,63020,7537,27239,27239,1
airport76,8.222796,1.027515,1.234385,2.261900,82435,9826,34863,34863,2
airport81,1.157895,0.529930,0.266137,0.796067,47493,5040,17056,17056,2
airport7,+Inf,0.969880,0.594590,1.564470,75192,11656,41839,41839,2
airport80,+Inf,0.764236,0.360037,1.124273,54399,11035,35860,35860,2
airport78,+Inf,0.480076,0.127236,0.607312,37771,6758,22939,22939,2
airport86,+Inf,0.844382,0.401877,1.246259,72903,9391,33821,33821,1
airport83,1.401896,1.281563,2.963106,4.244669,80128,13038,44268,44268,1
airport85,+Inf,1.266069,0.194875,1.460944,106977,13443,48681,48681,1
airport82,+Inf,1.016958,0.164142,1.181100,67409,9175,32562,32562,2
airport79,0.421053,1.081235,0.504830,1.586065,97592,9339,35274,35274,2
airport8,2.992481,0.869994,0.400400,1.270394,75803,6249,21617,21617,0
airport91,+Inf,0.482501,0.058028,0.540529,47613,4983,17396,17396,0
airport87,+Inf,0.648347,0.095594,0.743941,40514,5634,21840,21840,1
airport92,+Inf,0.688980,0.126645,0.815625,52715,7469,25244,25244,0
airport88,+Inf,0.989670,0.736143,1.725813,74892,12745,43662,43662,1
airport97,+Inf,0.367258,0.097881,0.465139,29691,4922,17038,17038,0
airport90,0.789474,1.256831,0.370855,1.627686,101409,7953,27478,27478,0
airport94,+Inf,1.234844,0.098049,1.332893,107940,9917,35881,35881,0
airport84,+Inf,0.739864,0.109313,0.849177,63052,7569,27285,27285,2
airport95,1.473684,0.925878,1.051327,1.977205,57365,9297,31104,31104,0
airport93,+Inf,1.090775,0.207358,1.298133,87735,9824,34890,34890,0
airport96,+Inf,0.524461,0.673100,1.197561,41131,9595,29640,29640,0
airport86,+Inf,0.892362,0.337720,1.230082,72927,9415,33853,33853,2
airport99,+Inf,0.825566,0.080063,0.905629,53597,8010,27980,27980,0
airport98,+Inf,0.943006,0.129511,1.072517,83476,10488,38237,38237,0
airport83,1.296689,0.996110,5.199859,6.195969,80158,13068,44313,44313,2
airport87,+Inf,0.489611,0.097142,0.586753,40548,5668,21891,21891,2
airport85,+Inf,1.625553,0.199764,1.825317,107007,13473,48726,48726,2
airport91,+Inf,0.733795,0.066461,0.800256,47643,5013,17441,17441,1
airport90,0.578947,1.261131,0.419404,1.680535,101439,7983,27523,27523,1
airport88,+Inf,0.927374,0.676199,1.603573,74922,12775,43705,43705,2
airport8,3.045113,0.983850,0.291958,1.275808,75837,6283,21668,21668,1
airport92,+Inf,0.613404,0.180510,0.793914,52747,7501,25290,25290,1
airport9,+Inf,1.057261,0.443175,1.500436,77449,13509,47395,47395,0
airport97,+Inf,0.520904,0.082935,0.603839,29713,4944,17069,17069,1
airport95,1.526316,0.704078,1.447036,2.151114,57393,9325,31144,31144,1
airport96,+Inf,0.559903,0.597819,1.157722,41161,9625,29677,29677,1
airport93,+Inf,1.055087,0.207081,1.262168,87767,9856,34934,34934,1
airport94,0.263158,1.343587,1.114024,2.457611,107968,9945,35921,35921,1
airport98,+Inf,1.118209,0.135694,1.253903,83500,10512,38269,38269,1
airport91,+Inf,0.538119,0.082107,0.620226,47677,5047,17492,17492,2
airport99,+Inf,0.932287,0.140063,1.072350,53629,8042,28026,28026,1
airport92,+Inf,0.603203,0.164897,0.768100,52781,7535,25339,25339,2
airport8,3.097744,0.935420,0.296395,1.231815,75873,6319,21722,21722,2
airport97,+Inf,0.525692,0.086382,0.612074,29739,4970,17106,17106,2
airport90,0.368421,1.473974,0.506066,1.980040,101469,8013,27568,27568,2
airport99,+Inf,0.673514,0.149505,0.823019,53661,8074,28072,28072,2
airport96,+Inf,0.680563,0.641222,1.321785,41193,9657,29719,29719,2
airport95,1.578947,0.909448,1.369357,2.278805,57423,9355,31187,31187,2
airport98,+Inf,1.086576,0.206277,1.292853,83524,10536,38301,38301,2
airport94,0.157895,1.458490,0.880641,2.339131,107994,9971,35958,35958,2
airport93,+Inf,1.113502,0.266212,1.379714,87803,9892,34984,34984,2
airport9,+Inf,1.282649,0.471400,1.754049,77481,13541,47441,47441,1
airport9,+Inf,0.980537,0.458536,1.439073,77515,13575,47490,47490,2
grid0,2.473684,4.499325,0.778369,5.277694,352401,11715,41355,41355,0
grid11,+Inf,4.396482,0.453278,4.849760,337180,21089,83382,83382,0
grid10,1.341689,6.766794,0.883892,7.650686,437833,14742,53699,53699,0
grid0,1.835526,3.979717,0.666981,4.646698,352453,11767,41433,41433,1
grid12,+Inf,5.528972,0.512281,6.041253,388637,20643,81873,81873,0
grid14,+Inf,2.278455,0.183035,2.461490,187298,10810,39304,39304,0
grid11,+Inf,3.383324,0.523807,3.907131,337228,21137,83448,83448,1
grid10,0.973268,5.173909,1.039577,6.213486,437877,14786,53765,53765,1
grid15,6.854637,2.577916,0.390773,2.968689,227548,8385,28200,28200,0
grid18,+Inf,3.486065,0.366675,3.852740,224681,12535,45993,45993,0
grid0,2.105263,4.116357,0.843050,4.959407,352507,11821,41514,41514,2
grid12,+Inf,4.806215,0.709958,5.516173,388687,20693,81942,81942,1
grid20,+Inf,2.600367,0.345615,2.945982,197691,15606,57812,57812,0
grid15,6.433584,2.495597,0.295523,2.791120,227604,8441,28284,28284,1
grid23,+Inf,2.957417,0.131069,3.088486,268101,14420,55518,55518,0
grid13,+Inf,3.119372,0.188324,3.307696,281665,14797,56994,56994,0
grid18,+Inf,2.522657,0.298311,2.820968,224723,12577,46054,46054,1
grid11,+Inf,3.989249,0.447597,4.436846,337280,21189,83520,83520,2
grid21,+Inf,2.166868,0.950140,3.117008,186363,15203,55400,55400,0
grid10,0.973268,5.988626,1.208262,7.196888,437923,14832,53834,53834,2
grid19,+Inf,1.866294,0.560202,2.426496,197382,16165,59762,59762,0
grid1,+Inf,4.294214,0.364830,4.659044,372049,16166,61732,61732,0
grid20,+Inf,2.766448,0.350802,3.117250,197743,15658,57886,57886,1
grid12,+Inf,4.489666,0.652950,5.142616,388735,20741,82008,82008,2
grid14,+Inf,2.220375,0.107313,2.327688,187352,10864,39381,39381,1
grid25,3.676549,1.732422,2.384953,4.117375,155876,8096,28462,28462,0
grid21,+Inf,1.710242,0.806257,2.516499,186421,15261,55485,55485,1
grid17,+Inf,5.001085,0.461871,5.462956,432236,17630,68699,68699,1
grid18,+Inf,3.491837,0.295515,3.787352,224765,12619,46115,46115,2
grid15,7.117794,2.833018,0.432336,3.265354,227670,8507,28383,28383,2
grid27,+Inf,3.822143,0.209098,4.031241,286766,16430,63921,63921,0
grid23,+Inf,3.544197,0.195282,3.739479,268151,14470,55593,55593,1
grid17,+Inf,5.090573,0.321280,5.411853,432182,17576,68620,68620,0
grid13,+Inf,4.269320,0.237618,4.506938,281719,14851,57071,57071,1
grid20,+Inf,2.038413,0.357701,2.396114,197797,15712,57963,57963,2
grid23,+Inf,3.227253,0.227791,3.455044,268209,14528,55678,55678,2
grid19,+Inf,3.086329,0.834421,3.920750,197432,16215,59835,59835,1
grid24,11.055621,4.009055,8.299568,12.308623,338935,22270,88747,88747,0
grid26,2.263158,2.401975,0.372696,2.774671,204161,8406,28412,28412,0
grid26,2.368421,2.430335,0.385876,2.816211,204211,8456,28487,28487,1
grid25,4.571286,1.802847,1.659405,3.462252,155938,8158,28555,28555,1
grid14,+Inf,2.359310,0.118492,2.477802,187406,10918,39458,39458,2
grid21,+Inf,2.756468,1.269243,4.025711,186483,15323,55576,55576,2
grid1,+Inf,4.868283,0.394697,5.262980,372141,16258,61866,61866,2
grid1,+Inf,5.672758,0.307311,5.980069,372093,16210,61796,61796,1
grid25,3.834443,2.294631,1.830458,4.125089,156000,8220,28648,28648,2
grid16,23.538847,5.290930,16.383207,21.674137,386994,17287,67591,67591,0
grid27,+Inf,3.755101,0.210591,3.965692,286822,16486,64001,64001,1
grid13,+Inf,3.409025,1.079060,4.488085,281773,14905,57148,57148,2
grid26,2.842105,2.308643,0.442837,2.751480,204269,8514,28574,28574,2
grid24,10.581936,4.374747,7.052689,11.427436,338985,22320,88818,88818,1
grid19,+Inf,3.467590,1.697962,5.165552,197486,16269,59914,59914,2
grid17,39.366884,6.602538,1.614822,8.217360,432292,17686,68781,68781,2
grid27,+Inf,3.785114,0.305782,4.090896,286882,16546,64087,64087,2
grid24,8.246097,3.727199,6.478723,10.205922,339037,22372,88890,88890,2
grid22,+Inf,4.184826,0.259820,4.444646,359710,16700,64959,64959,0
grid16,4.736343,3.974684,9.541855,13.516539,387122,17415,67773,67773,2
grid22,+Inf,4.924980,0.252963,5.177943,359814,16804,65115,65115,2
grid22,+Inf,3.949542,0.172136,4.121678,359762,16752,65037,65037,1
grid16,24.228070,5.686416,35.471780,41.158196,387058,17351,67681,67681,1
grid28,+Inf,2.390899,0.145087,2.535986,188466,11811,43629,43629,0
grid31,+Inf,3.522221,0.435123,3.957344,308125,23295,90616,90616,0
grid33,+Inf,2.810414,0.175709,2.986123,319579,12763,46561,46561,0
grid30,+Inf,2.820095,0.241295,3.061390,268562,15514,59233,59233,0
grid2,+Inf,3.663381,0.431736,4.095117,226679,17759,67668,67668,0
grid29,+Inf,4.414840,0.384129,4.798969,394246,19917,79148,79148,0
grid28,+Inf,2.822688,0.178236,3.000924,188522,11867,43709,43709,1
grid32,16.172932,3.874009,1.350980,5.224989,260773,11576,42025,42025,0
grid2,+Inf,3.446273,0.530831,3.977104,226739,17819,67750,67750,1
grid31,+Inf,3.698762,0.905705,4.604467,308175,23345,90685,90685,1
grid36,+Inf,3.757293,0.667162,4.424455,313980,23461,91700,91700,0
grid30,+Inf,3.694086,0.899768,4.593854,268616,15568,59310,59310,1
grid28,+Inf,2.191200,0.134838,2.326038,188578,11923,43789,43789,2
grid37,+Inf,3.317294,0.219327,3.536621,324213,18653,73772,73772,0
grid29,+Inf,4.987568,0.396590,5.384158,394300,19971,79223,79223,1
grid33,+Inf,3.263375,0.223599,3.486974,319633,12817,46642,46642,1
grid35,+Inf,4.524777,0.196399,4.721176,396428,18010,69793,69793,0
grid32,16.330827,3.026684,1.304593,4.331277,260825,11628,42101,42101,1
grid38,+Inf,2.192526,0.162510,2.355036,195253,11089,39885,39885,0
grid2,+Inf,2.429714,1.228192,3.657906,226797,17877,67829,67829,2
grid33,+Inf,3.175701,0.167634,3.343335,319687,12871,46723,46723,2
grid30,+Inf,4.090097,0.846393,4.936490,268680,15632,59402,59402,2
grid29,+Inf,5.351024,0.330567,5.681591,394354,20025,79298,79298,2
grid36,+Inf,4.520237,0.706017,5.226254,314030,23511,91771,91771,1
grid31,+Inf,5.031936,1.016048,6.047984,308225,23395,90754,90754,2
grid35,+Inf,5.072037,0.308676,5.380713,396468,18050,69851,69851,1
