3,100,airport0,600,13117,1203.355554,601.172089,2,1
3,100,airport16,600,10282,1203.349724,600.833176,2,1
3,100,airport18,600,12544,1203.586119,601.127333,2,1
3,100,airport6,600,10988,1203.536024,600.932978,2,1
3,100,airport14,600,10692,1203.704067,601.110206,2,1
3,100,airport5,600,11191,1203.638403,601.008588,2,1
3,100,airport15,600,10662,1203.755396,600.994098,2,1
3,100,airport19,600,12573,1203.726887,601.150276,2,1
3,100,airport11,600,9861,1204.000999,601.188688,2,1
3,100,airport3,600,12732,1203.977911,601.096740,2,1
3,100,metroplex15,600,9948,1205.094280,601.669718,2,1
3,100,metroplex16,600,15047,1205.409258,602.016741,2,1
3,100,airport0,600,13355,1204.091999,601.255963,2,1
3,100,airport11,600,10021,1204.124359,601.247545,2,1
3,100,airport3,600,12732,1204.051399,601.340779,2,1
3,100,airport19,600,12664,1203.942832,601.292913,2,1
3,100,airport15,600,10851,1204.376030,601.244325,2,1
3,100,airport5,600,13001,1204.209599,601.306766,2,1
3,100,airport14,600,11036,1204.346958,601.169300,2,1
3,100,airport16,600,10282,1204.443713,601.192471,2,1
3,100,airport6,600,11024,1204.653832,601.332464,2,1
3,100,airport18,600,12636,1204.917748,601.482604,2,1
3,100,metroplex16,600,15480,1204.571370,602.163370,2,1
3,100,metroplex15,600,11024,1205.671022,602.075502,2,1
3,100,grid0,600,7992,9615.850581,3005.774147,16,5
3,100,grid19,600,8213,10219.490330,3607.165170,17,6
3,100,airport9,600,8745,9622.342032,1806.598412,16,3
3,100,grid3,600,7151,10817.285388,4207.275411,18,7
3,100,airport9,600,8732,10822.295386,1805.905194,18,3
3,100,airport2,600,9275,10823.624560,4210.589363,18,7
3,100,metroplex7,600,8664,10836.257804,4215.203749,18,7
3,100,grid19,600,8213,10219.495571,3607.335086,17,6
3,100,grid17,600,7307,11419.688640,4808.769992,19,8
3,100,grid4,600,6586,11420.593266,4809.236826,19,8
3,100,metroplex3,600,10141,11439.854949,4818.759962,19,8
3,100,grid13,600,6775,10818.453326,4207.294532,18,7
3,100,airport13,600,7593,10822.866861,4209.846206,18,7
3,100,grid9,600,7086,12019.217315,5409.258981,20,9
3,100,grid7,600,5934,12020.207518,5409.559544,20,9
3,100,metroplex2,600,6661,12038.888958,5419.692891,20,9
3,100,grid0,600,7603,11420.003618,4809.247874,19,8
3,100,grid10,600,7305,11421.364974,4809.766297,19,8
3,100,grid9,600,7096,11420.540636,4809.294726,19,8
3,100,grid8,600,6869,12621.996915,6011.124948,21,10
3,100,metroplex4,600,8594,12642.152724,6022.459658,21,10
3,100,metroplex18,600,8239,12647.094882,6026.321392,21,10
3,100,metroplex3,600,10200,11443.171785,4820.223162,19,8
3,100,grid18,600,6853,12021.048900,5410.177520,20,9
3,100,airport2,600,8853,12025.292895,5411.913681,20,9
3,100,grid1,600,7032,12020.605334,5409.608605,20,9
3,100,grid5,600,6532,12021.107494,5410.419473,20,9
3,100,grid6,600,7472,12021.863648,5411.389910,20,9
3,100,grid14,600,5749,13221.005345,6611.326418,22,11
3,100,grid5,600,6504,13220.996609,6611.864858,22,11
3,100,metroplex0,600,7697,12041.861234,601.885441,20,1
3,100,grid16,600,6530,13222.086283,6612.074037,22,11
3,100,airport8,600,8899,13230.123846,1805.412846,22,3
3,100,metroplex11,600,8342,13245.310972,6625.092122,22,11
3,100,metroplex14,600,8190,13246.732369,6625.333023,22,11
3,100,metroplex19,600,8617,13250.007916,6627.188414,22,11
3,100,metroplex17,600,10515,13257.423575,6633.324787,22,11
3,100,grid4,600,6590,12622.137713,6011.571691,21,10
3,100,grid10,600,7399,13825.187114,7213.963718,23,12
3,100,grid16,600,6530,13221.090945,6611.432659,22,11
3,100,grid12,600,7159,13222.444122,6611.496089,22,11
3,100,grid1,600,7021,14423.043767,7813.596044,24,13
3,100,grid12,600,7264,14424.730259,7814.053530,24,13
3,100,airport12,600,9884,14429.235710,7817.434086,24,13
3,100,metroplex14,600,8430,13242.558496,6622.948279,22,11
3,100,metroplex1,600,9437,14448.154165,7829.028028,24,13
3,100,metroplex7,600,8617,13243.853719,6626.166929,22,11
3,100,grid14,600,5635,13821.383810,7212.637949,23,12
3,100,grid11,600,6199,13822.875159,7213.023280,23,12
3,100,airport12,600,9499,13829.929037,7218.262634,23,12
3,100,grid8,600,6771,13824.480473,7214.101408,23,12
3,100,grid6,600,7101,15023.840034,8414.665262,25,14
3,100,grid11,600,5978,15623.944074,9015.499282,26,15
3,100,metroplex13,600,8643,14446.478164,7828.814363,24,13
3,100,grid15,600,7591,15025.577789,8415.967407,25,14
3,100,grid2,600,6911,15025.835982,8416.402139,25,14
3,100,grid13,600,6466,16224.726246,9615.603555,27,16
3,100,airport13,600,7594,16230.820526,9620.525738,27,16
3,100,metroplex11,600,8107,15044.473252,8428.519030,25,14
3,100,metroplex13,600,8485,16248.177610,9632.445408,27,16
3,100,metroplex6,600,8966,15051.433569,8433.905628,25,14
3,100,airport4,600,10415,15631.253100,9020.849907,26,15
3,100,airport7,600,7811,15631.826370,1806.082210,26,3
3,100,grid18,600,6936,16825.466473,10216.514338,28,17
3,100,airport17,600,9396,16832.158402,10222.275343,28,17
3,100,metroplex2,600,6640,15643.914058,9029.179758,26,15
3,100,metroplex19,600,8648,15651.464844,9035.095465,26,15
3,100,metroplex10,600,9812,16261.110482,9644.828009,27,16
3,100,metroplex4,600,8268,16250.583389,9636.276175,27,16
3,100,airport17,600,9664,16831.806440,10223.841092,28,17
3,100,metroplex5,600,9263,18657.898981,12044.690946,31,20
3,100,metroplex12,600,9542,17457.844409,10843.566805,29,18
3,100,metroplex8,600,9543,18663.672941,12048.973027,31,20
3,100,airport10,600,9187,18634.125280,12026.633122,31,20
3,100,airport1,600,9041,19838.077916,13230.749999,33,22
3,100,metroplex1,600,9197,19254.298406,12643.182808,32,21
3,100,metroplex12,600,9485,20468.262809,13856.617742,34,23
3,100,metroplex5,600,9074,19259.349809,12648.521473,32,21
3,100,metroplex8,600,9603,19263.145748,12651.395518,32,21
3,100,grid7,600,5648,19828.124662,13222.153841,33,22
3,100,airport7,600,7811,21037.354879,1805.254145,35,3
3,100,metroplex10,600,9752,21062.227430,14450.412928,35,24
3,100,metroplex9,600,8477,19859.403984,13248.990594,33,22
3,100,grid17,600,7329,20431.813409,13825.399891,34,23
3,100,metroplex18,600,7724,20456.985323,13846.311073,34,23
3,100,metroplex6,600,8829,22267.018649,15656.542192,37,26
3,100,grid2,600,6653,22830.405502,16225.038465,38,27
3,100,metroplex17,600,9542,21669.426024,15058.236775,36,25
3,100,grid15,600,7229,23430.995429,16825.496669,39,28
3,100,metroplex9,600,8136,23468.038493,16857.958609,39,28
3,100,metroplex0,600,7386,24062.062369,17452.514501,40,29
3,100,airport10,600,9479,24639.958807,18033.926258,41,30
3,100,airport8,600,8893,24039.161087,1805.782759,40,3
3,100,airport4,600,10070,26440.784137,19834.571570,44,33
3,100,airport1,600,8928,25842.617295,19236.519964,43,32
3,100,grid3,600,6952,33640.429645,27035.278073,56,45
