metroplex18nDr0nDe3,5.666667,2.122047,5.101860,7.223907,15390,14670,45968,45968
metroplex18nDr1nDe1,4.421053,3.402354,3.653822,7.056176,13340,13197,35603,35603
grid11nDr0nDe1,2.832080,3.003426,1.452729,4.456155,13651,13529,30296,30296
metroplex1nDr0nDe1,12.390977,2.010954,2.113265,4.124219,8220,8135,21739,21739
grid10nDr0nDe1,2.358396,3.540844,1.323069,4.863913,15022,14890,33431,33431
metroplex20nDr1nDe0,2.578947,0.237643,0.018159,0.255802,1254,1253,2319,2319
grid13nDr0nDe1,5.932331,2.106211,0.354419,2.460630,7870,7804,17703,17703
grid11nDr0nDe2,8.899749,2.936669,2.322044,5.258713,18326,17970,45057,45057
grid13nDr1nDe0,3.052632,1.416246,0.113876,1.530122,6402,6384,11409,11409
grid0nDr0nDe1,3.498747,4.402255,1.415499,5.817754,17050,16899,38103,38103
grid13nDr0nDe2,6.686717,1.576837,1.152756,2.729593,9236,8981,23002,23002
grid0nDr0nDe2,2.982456,4.173280,1.971811,6.145091,21198,20812,52631,52631
grid11nDr0nDe3,5.964912,1.628647,4.384213,6.012860,12293,11681,32119,32119
metroplex16nDr0nDe2,19.739348,3.263479,17.152053,20.415532,17750,17337,51263,51263
grid13nDr1nDe1,1.807018,1.033138,0.774787,1.807925,9475,9391,21231,21231
metroplex20nDr0nDe1,3.310777,1.201720,1.023589,2.225309,5461,5401,14013,14013
grid12nDr0nDe3,3.020050,3.233502,3.295019,6.528521,19313,18615,50614,50614
metroplex1nDr1nDe1,2.418546,2.311919,1.786816,4.098735,11016,10903,29557,29557
grid14nDr0nDe2,2.842105,0.585831,0.708362,1.294193,6294,6085,15439,15439
grid12nDr0nDe2,9.578947,2.751858,4.677782,7.429640,14502,14198,36030,36030
grid13nDr0nDe3,8.553885,1.320222,3.867632,5.187854,12584,11969,32887,32887
metroplex18nDr0nDe2,15.130326,3.277523,9.554032,12.831555,18380,17976,53495,53495
metroplex20nDr1nDe1,5.824561,2.162933,1.360688,3.523621,7282,7202,18779,18779
grid10nDr0nDe2,5.453634,5.428237,3.850201,9.278438,25640,25229,62846,62846
airport0nDr1nDe0,0.894737,0.175057,0.069878,0.244935,2788,2788,5910,5910
airport0nDr0nDe1,1.075188,0.244678,0.136533,0.381211,4171,4153,10098,10098
airport12nDr1nDe1,1.411028,0.247969,0.137077,0.385046,4364,4346,10683,10683
airport0nDr1nDe1,0.822055,0.442964,0.286788,0.729752,6238,6193,15284,15284
airport11nDr1nDe1,0.937343,0.435361,0.182260,0.617621,5842,5806,14324,14324
airport11nDr1nDe0,0.526316,0.484055,0.162361,0.646416,5884,5858,13057,13057
airport10nDr1nDe0,0.789474,0.592544,0.142817,0.735361,5740,5720,12621,12621
airport11nDr0nDe3,1.699248,0.452194,0.358810,0.811004,8474,7967,20766,20766
airport10nDr1nDe1,3.699248,0.449760,0.447963,0.897723,7110,7060,17586,17586
airport12nDr1nDe0,1.631579,0.713928,0.237809,0.951737,7874,7854,18243,18243
airport13nDr0nDe1,1.305764,0.243678,0.111305,0.354983,3469,3451,8217,8217
airport12nDr0nDe1,0.884712,0.796914,0.294958,1.091872,9428,9371,23850,23850
airport0nDr0nDe2,1.433584,1.157400,0.390351,1.547751,14020,13761,37575,37575
grid14nDr1nDe0,2.263158,4.044267,0.487627,4.531894,14840,14764,27422,27422
airport13nDr1nDe0,0.631579,0.017141,0.012261,0.029402,278,278,397,397
airport12nDr0nDe2,1.471178,0.936688,0.522660,1.459348,11864,11629,31494,31494
airport10nDr0nDe1,1.295739,1.010646,0.553679,1.564325,13367,13274,33987,33987
airport11nDr0nDe2,1.032581,1.014640,0.683045,1.697685,12862,12611,34249,34249
airport11nDr0nDe1,1.295739,0.996225,0.621373,1.617598,11880,11800,30196,30196
airport13nDr0nDe2,3.832080,0.543268,0.337195,0.880463,7818,7609,20043,20043
airport12nDr0nDe3,2.157895,1.053719,0.821456,1.875175,14310,13754,38427,38427
airport10nDr0nDe2,1.115288,1.449558,0.689130,2.138688,15860,15571,42324,42324
airport14nDr0nDe2,1.518797,0.274484,0.165478,0.439962,5498,5318,13405,13405
airport13nDr1nDe1,1.411028,0.436022,0.205380,0.641402,6009,5972,14852,14852
metroplex20nDr0nDe2,12.107769,2.237875,5.619574,7.857449,9264,8976,25764,25764
airport10nDr0nDe3,2.573935,1.428325,1.552115,2.980440,15941,15353,43509,43509
airport0nDr0nDe3,1.300752,1.408835,1.634696,3.043531,17174,16572,46816,46816
