airport5,1.310777,0.725598,0.470933,1.196531,12532,12468,28664,28664,0
airport22,1000.894737,0.750484,0.378971,1.129455,14044,13984,33029,33029,2
airport59,1001.310777,0.816690,0.635925,1.452615,12886,12808,29270,29270,0
airport39,1.105263,0.971252,0.448097,1.419349,15086,15026,35370,35370,1
airport37,0.333333,0.880337,0.376534,1.256871,13148,13078,29926,29926,1
airport23,0.947368,0.649860,0.377223,1.027083,11846,11792,27260,27260,2
airport63,1001.310777,0.636524,0.377540,1.014064,11214,11154,25300,25300,0
airport36,0.894737,0.764917,0.291122,1.056039,13734,13666,31770,31770,1
airport44,1000.894737,0.706382,0.244847,0.951229,11602,11544,26215,26215,1
airport62,1001.263158,0.683234,0.232108,0.915342,13062,13012,30592,30592,0
airport64,1001.310777,0.605982,0.441442,1.047424,11928,11872,27435,27435,0
airport19,1001.157895,0.713194,0.238997,0.952191,13214,13160,30704,30704,2
airport26,1001.368421,0.886631,0.549426,1.436057,14450,14392,33607,33607,2
airport60,0.894737,0.781968,0.822133,1.604101,14680,14604,34314,34314,0
airport11,1.310777,0.685534,0.416604,1.102138,13274,13210,30819,30819,2
airport15,1000.000000,0.721624,0.285067,1.006691,14494,14440,34239,34239,2
airport18,1.105263,0.932883,0.360718,1.293601,13516,13454,31183,31183,2
airport27,1001.000000,0.819940,0.396206,1.216146,13738,13676,31788,31788,2
airport66,1001.894737,0.817810,0.215440,1.033250,12596,12540,28871,28871,0
airport13,1001.000000,0.842243,0.326921,1.169164,14108,14048,32861,32861,2
airport21,1.315789,0.786160,0.274126,1.060286,14756,14698,34749,34749,2
airport47,1.418546,0.753382,0.460695,1.214077,14770,14714,35109,35109,1
airport0,1001.626566,0.782217,0.394525,1.176742,14184,14132,33187,33187,2
airport24,6001.315789,0.814374,0.242463,1.056837,13748,13696,32279,32279,2
airport46,0.894737,0.973076,0.358701,1.331777,15858,15780,37009,37009,1
airport69,1.310777,0.612282,0.593770,1.206052,12192,12136,28081,28081,0
airport16,1.416040,0.715259,0.467952,1.183211,12880,12822,29647,29647,2
airport17,0.894737,0.755403,0.345914,1.101317,12718,12656,28980,28980,2
airport68,1001.210526,0.855135,0.281652,1.136787,13596,13536,31301,31301,0
airport72,1.210526,0.645472,0.261835,0.907307,11998,11948,27732,27732,0
airport20,2.406015,0.815482,0.960585,1.776067,13700,13618,31346,31346,2
airport4,1000.947368,0.782671,0.377605,1.160276,13664,13604,31508,31508,1
airport25,4.428571,0.788061,1.026701,1.814762,12472,12400,28246,28246,2
airport49,0.997494,0.856683,0.325547,1.182230,13318,13258,30663,30663,1
airport65,1000.894737,0.940542,0.785904,1.726446,16474,16398,38618,38618,0
airport67,1002.521303,0.786395,0.347100,1.133495,13304,13252,30914,30914,0
airport14,1.095238,0.951592,0.865017,1.816609,17146,17076,41034,41034,2
airport48,1.684211,0.659664,0.573157,1.232821,14684,14634,35341,35341,1
airport45,0.989975,0.957724,0.720328,1.678052,13096,13022,29851,29851,1
airport1,0.052632,0.740719,0.367958,1.108677,12624,12568,28904,28904,2
airport12,2000.894737,0.968922,0.810737,1.779659,16756,16682,39397,39397,2
airport51,1.315789,0.882026,0.230950,1.112976,13068,13014,30095,30095,1
airport6,1.631579,0.891228,0.291319,1.182547,16446,16386,39527,39527,0
airport10,2.639098,0.859986,0.874776,1.734762,14230,14170,33116,33116,2
airport55,4000.631579,0.665455,0.197482,0.862937,11198,11150,25476,25476,1
airport52,1.368421,0.748356,0.207428,0.955784,11756,11704,26888,26888,1
airport53,0.832080,0.827632,0.282783,1.110415,14170,14110,33071,33071,1
airport56,1000.894737,0.916505,0.294467,1.210972,15112,15042,35376,35376,1
airport71,1.796992,0.655692,0.325058,0.980750,11596,11542,26482,26482,0
airport75,1000.947368,0.914264,0.401046,1.315310,12318,12260,28092,28092,0
airport54,2000.894737,0.649398,0.371414,1.020812,12164,12100,27914,27914,1
airport58,2000.894737,0.639478,0.262069,0.901547,12170,12106,27853,27853,1
airport50,0.894737,0.948086,0.810461,1.758547,15794,15712,36761,36761,1
airport57,1001.578947,0.917849,0.247985,1.165834,14698,14638,34131,34131,1
airport73,0.761905,0.879958,0.521777,1.401735,13794,13724,31635,31635,0
airport29,1001.000000,0.685042,0.307388,0.992430,14384,14332,34114,34114,2
airport2,1001.000000,0.816503,0.267993,1.084496,12934,12878,29793,29793,2
airport74,1001.922306,0.929523,0.909260,1.838783,14220,14150,32752,32752,0
airport78,2002.428571,0.772291,0.473886,1.246177,13774,13710,32102,32102,0
airport61,1000.894737,0.616352,0.263756,0.880108,11758,11702,26968,26968,1
airport80,1.468672,0.719037,0.357995,1.077032,11710,11642,26586,26586,0
airport30,1001.052632,0.714950,0.315379,1.030329,12374,12322,28351,28351,2
airport81,0.894737,0.635434,0.447895,1.083329,11374,11316,25898,25898,0
airport32,1000.894737,0.749274,0.261667,1.010941,12732,12672,29148,29148,2
airport76,1001.310777,0.803769,0.638390,1.442159,13346,13278,30820,30820,0
airport77,3.260652,0.678683,0.847394,1.526077,13362,13294,31479,31479,0
airport59,1001.310777,0.809990,0.421441,1.231431,12896,12818,29285,29285,1
airport82,1.310777,0.644643,0.417721,1.062364,12498,12428,28670,28670,0
airport70,1.501253,0.794618,1.153380,1.947998,17278,17200,41751,41751,0
airport5,1.310777,0.775519,0.479623,1.255142,12550,12486,28691,28691,1
airport31,1.310777,0.645014,0.392491,1.037505,12556,12488,29002,29002,2
airport42,1001.157895,0.674607,0.216151,0.890758,11514,11460,26233,26233,2
airport62,1001.105263,0.683255,0.255366,0.938621,13092,13042,30637,30637,1
airport63,1001.310777,0.639384,0.334144,0.973528,11232,11172,25327,25327,1
airport64,1001.310777,0.643473,0.462288,1.105761,11948,11892,27465,27465,1
airport40,0.947368,0.703823,0.284963,0.988786,13324,13266,31180,31180,2
airport60,0.894737,0.786950,0.842700,1.629650,14690,14614,34329,34329,1
airport28,0.894737,0.748793,0.949973,1.698766,13652,13580,31598,31598,2
airport33,2000.894737,0.899144,0.556962,1.456106,14924,14848,34654,34654,2
airport7,1000.894737,0.641460,0.626987,1.268447,11800,11734,27019,27019,0
airport38,0.894737,0.700248,0.489467,1.189715,12000,11938,27305,27305,2
airport84,0.947368,0.754207,0.404174,1.158381,13632,13572,31610,31610,0
airport86,1.310777,0.609158,0.535523,1.144681,12372,12316,29010,29010,0
airport79,1.310777,0.769243,1.175409,1.944652,16424,16360,39450,39450,0
airport35,1.228070,0.779241,0.371403,1.150644,14982,14928,35507,35507,2
airport83,1.684211,0.682545,0.201872,0.884417,12060,12012,27824,27824,0
airport69,1.310777,0.624434,0.643680,1.268114,12212,12156,28111,28111,1
airport68,1001.105263,0.838104,0.283064,1.121168,13626,13566,31346,31346,1
airport66,1001.578947,0.840129,0.244431,1.084560,12628,12572,28919,28919,1
airport34,1.310777,0.895327,1.110779,2.006106,14140,14088,33461,33461,2
airport36,0.894737,0.792989,0.301752,1.094741,13750,13682,31794,31794,2
airport65,1000.894737,0.945571,0.509017,1.454588,16492,16416,38645,38645,1
airport37,0.333333,0.881998,0.317446,1.199444,13164,13094,29950,29950,2
airport87,1.310777,0.841488,0.846217,1.687705,16862,16790,40976,40976,0
airport39,1.000000,0.922138,0.398447,1.320585,15116,15056,35415,35415,2
airport43,1000.947368,0.684383,0.378844,1.063227,12660,12610,29350,29350,2
airport85,1000.807018,0.904074,0.329846,1.233920,14458,14398,33517,33517,0
airport72,1.105263,0.651475,0.270737,0.922212,12026,11976,27774,27774,1
airport67,1002.258145,0.793536,0.672898,1.466434,13338,13286,30965,30965,1
airport91,1001.263158,0.642927,0.345997,0.988924,11838,11788,27308,27308,0
airport3,1001.000000,0.781067,0.258341,1.039408,13584,13528,31563,31563,2
airport88,3000.000000,0.825612,0.452425,1.278037,14106,14036,32708,32708,0
airport44,1000.894737,0.784915,0.235805,1.020720,11620,11562,26242,26242,2
airport71,1.639098,0.645708,0.334957,0.980665,11620,11566,26518,26518,1
airport97,1001.105263,0.536440,0.240354,0.776794,12928,12880,30843,30843,0
airport8,2001.000000,0.889713,0.297034,1.186747,14104,14038,32462,32462,0
airport45,0.989975,0.781344,0.545205,1.326549,13108,13034,29869,29869,2
airport46,0.894737,0.927508,0.377343,1.304851,15874,15796,37033,37033,2
airport6,1.368421,0.901890,0.442027,1.343917,16476,16416,39572,39572,1
airport75,1000.894737,0.958778,0.251746,1.210524,12346,12288,28134,28134,1
airport47,1.260652,0.764878,0.438128,1.203006,14798,14742,35151,35151,2
airport4,1000.894737,0.794691,0.274933,1.069624,13690,13630,31547,31547,2
airport92,1001.406015,0.725380,0.426176,1.151556,12520,12454,28708,28708,0
airport73,0.761905,1.037827,0.389066,1.426893,13816,13746,31668,31668,1
airport48,1.421053,0.695840,0.344680,1.040520,14712,14662,35383,35383,2
airport94,1001.052632,0.858240,0.395273,1.253513,14114,14048,32763,32763,0
airport90,1001.644110,1.031942,0.481542,1.513484,12940,12874,29566,29566,0
airport99,8001.305764,0.751900,0.289656,1.041556,13040,12982,30247,30247,0
airport77,3.260652,0.633803,0.779571,1.413374,13370,13302,31491,31491,1
airport49,0.944862,0.822017,0.290226,1.112243,13344,13284,30702,30702,2
airport78,2002.428571,0.775095,0.465127,1.240222,13794,13730,32132,32132,1
airport76,1001.310777,0.754621,0.414025,1.168646,13362,13294,30844,30844,1
airport74,1003.260652,0.842514,1.019287,1.861801,14240,14170,32782,32782,1
airport81,0.894737,0.612405,0.318805,0.931210,11392,11334,25925,25925,1
airport95,1.210526,0.733497,0.230729,0.964226,12784,12730,29654,29654,0
airport96,0.894737,0.753777,0.253214,1.006991,12280,12214,28057,28057,0
airport98,1.310777,0.684785,0.553389,1.238174,14326,14264,33841,33841,0
airport70,1.501253,1.100854,0.957726,2.058580,17284,17206,41760,41760,1
airport82,1.310777,0.648346,0.453458,1.101804,12506,12436,28682,28682,1
airport52,1.210526,0.728720,0.231608,0.960328,11786,11734,26933,26933,2
airport51,1.157895,0.881868,0.325847,1.207715,13098,13044,30140,30140,2
airport93,0.894737,0.891185,0.392011,1.283196,13834,13756,31568,31568,0
airport80,1.468672,0.757358,0.442524,1.199882,11722,11654,26604,26604,1
airport53,0.621554,0.822525,0.268532,1.091057,14198,14138,33113,33113,2
airport58,2000.894737,0.637509,0.340004,0.977513,12180,12116,27868,27868,2
airport54,2000.894737,0.668327,0.346065,1.014392,12172,12108,27926,27926,2
airport55,4000.473684,1.094614,0.197483,1.292097,11228,11180,25521,25521,2
airport86,1.310777,0.581937,0.291524,0.873461,12390,12334,29037,29037,1
airport7,1000.894737,0.606072,0.257137,0.863209,11810,11744,27034,27034,1
airport50,0.894737,0.960384,0.757849,1.718233,15802,15720,36773,36773,2
airport56,1000.894737,0.953101,0.315745,1.268846,15130,15060,35403,35403,2
airport61,1000.894737,0.644043,0.230169,0.874212,11776,11720,26995,26995,2
airport57,1001.368421,0.907083,0.259116,1.166199,14728,14668,34176,34176,2
airport79,1.310777,0.747034,0.912248,1.659282,16444,16380,39480,39480,1
airport84,0.894737,0.807343,0.399756,1.207099,13656,13596,31646,31646,1
airport83,1.421053,0.682919,0.218343,0.901262,12092,12044,27872,27872,1
airport5,1.310777,0.702279,0.444438,1.146717,12568,12504,28718,28718,2
airport59,1001.310777,0.853921,0.389826,1.243747,12904,12826,29297,29297,2
airport87,1.310777,0.650165,0.823613,1.473778,16868,16796,40985,40985,1
airport9,2.017544,0.954868,0.802695,1.757563,16718,16630,39110,39110,0
airport85,1000.649123,0.938790,0.341868,1.280658,14490,14430,33565,33565,1
airport63,1003.260652,0.642496,0.595354,1.237850,11248,11188,25351,25351,2
airport64,1003.260652,0.615029,0.532960,1.147989,11966,11910,27492,27492,2
airport62,1001.000000,0.689756,0.260992,0.950748,13120,13070,30679,30679,2
airport91,1001.105263,0.612529,0.242970,0.855499,11864,11814,27347,27347,1
airport88,3000.000000,0.829874,0.473283,1.303157,14124,14054,32735,32735,1
airport60,0.894737,0.825284,0.891965,1.717249,14696,14620,34338,34338,2
airport8,2000.894737,0.904615,0.386243,1.290858,14130,14064,32501,32501,1
airport66,1001.315789,0.873354,0.223286,1.096640,12660,12604,28967,28967,2
airport69,3.260652,0.693587,0.375941,1.069528,12232,12176,28141,28141,2
airport97,1001.000000,0.555697,0.320708,0.876405,12950,12902,30876,30876,1
airport65,1000.894737,0.943719,0.486670,1.430389,16510,16434,38672,38672,2
airport68,1001.000000,0.859410,0.294434,1.153844,13656,13596,31391,31391,2
airport92,1001.406015,0.714346,0.424551,1.138897,12536,12470,28732,28732,1
airport67,1002.047619,0.829682,0.310462,1.140144,13370,13318,31013,31013,2
airport90,1001.644110,0.851520,0.444103,1.295623,12960,12894,29596,29596,1
airport99,6001.105263,0.783316,0.247355,1.030671,13066,13008,30286,30286,1
airport95,1.105263,0.713756,0.240650,0.954406,12812,12758,29696,29696,1
airport72,1.000000,0.682666,0.234003,0.916669,12054,12004,27816,27816,2
airport94,1001.000000,0.890906,0.413850,1.304756,14138,14072,32799,32799,1
airport98,1.310777,0.685976,0.567590,1.253566,14344,14282,33868,33868,1
airport6,1.210526,0.873820,0.343645,1.217465,16506,16446,39617,39617,2
airport71,1.533835,0.703893,0.287141,0.991034,11644,11590,26554,26554,2
airport96,0.894737,0.789374,0.356865,1.146239,12296,12230,28081,28081,1
airport93,0.894737,0.893215,0.647698,1.540913,13848,13770,31589,31589,1
airport75,1000.894737,0.785307,0.249087,1.034394,12368,12310,28167,28167,2
airport73,0.761905,0.929158,0.388162,1.317320,13836,13766,31698,31698,2
airport77,3.260652,0.655198,0.830607,1.485805,13376,13308,31500,31500,2
airport78,2002.428571,0.759678,0.572933,1.332611,13810,13746,32156,32156,2
airport74,1003.260652,0.881548,0.739352,1.620900,14254,14184,32803,32803,2
airport81,0.894737,0.760626,0.274724,1.035350,11408,11350,25949,25949,2
airport7,1000.894737,0.611669,0.259241,0.870910,11820,11754,27049,27049,2
airport76,1003.260652,0.756483,0.542990,1.299473,13376,13308,30865,30865,2
airport70,1.501253,0.776058,1.062033,1.838091,17288,17210,41766,41766,2
airport80,1.468672,0.715282,0.681289,1.396571,11734,11666,26622,26622,2
airport9,2.017544,1.369327,0.945906,2.315233,16726,16638,39122,39122,1
airport79,1.310777,0.762064,0.900431,1.662495,16462,16398,39507,39507,2
airport82,3.260652,0.656023,1.056718,1.712741,12514,12444,28694,28694,2
airport86,1.310777,0.880328,0.380937,1.261265,12408,12352,29064,29064,2
airport84,0.894737,0.744973,0.294928,1.039901,13678,13618,31679,31679,2
airport83,1.210526,0.708140,0.240348,0.948488,12124,12076,27920,27920,2
airport91,1001.000000,0.619479,0.367054,0.986533,11890,11840,27386,27386,2
airport85,1000.543860,0.894620,0.323090,1.217710,14520,14460,33610,33610,2
airport88,3000.000000,0.828748,0.420540,1.249288,14142,14072,32762,32762,2
airport87,1.310777,0.673624,1.311144,1.984768,16874,16802,40994,40994,2
airport8,2000.894737,0.951857,0.288966,1.240823,14152,14086,32534,32534,2
airport97,1000.894737,0.549071,0.334230,0.883301,12972,12924,30909,30909,2
airport90,1003.260652,0.810204,0.542436,1.352640,12978,12912,29623,29623,2
airport92,1003.260652,0.725396,0.646255,1.371651,12550,12484,28753,28753,2
grid11,1.947368,3.510814,0.450784,3.961598,23902,23782,45245,45245,0
airport99,6001.000000,0.749214,0.259848,1.009062,13092,13034,30325,30325,2
airport95,1.000000,0.719792,0.259697,0.979489,12840,12786,29738,29738,2
airport94,1000.947368,0.868329,0.405147,1.273476,14162,14096,32835,32835,2
grid15,2.428571,4.130368,1.237658,5.368026,26472,26318,50038,50038,0
airport98,1.310777,0.691800,0.580157,1.271957,14362,14300,33895,33895,2
airport96,0.894737,0.772864,0.587972,1.360836,12312,12246,28105,28105,2
grid10,0.000000,3.631108,0.977386,4.608494,25114,24954,47476,47476,0
airport93,0.894737,0.904631,0.411350,1.315981,13860,13782,31607,31607,2
grid12,1003.791980,3.621048,1.200299,4.821347,24608,24442,46553,46553,0
grid18,1002.508772,3.252386,1.469013,4.721399,22764,22632,42918,42918,0
grid1,1000.947368,3.685517,0.642170,4.327687,25820,25684,49270,49270,0
grid20,1.754386,3.653028,1.632095,5.285123,24606,24444,46481,46481,0
grid16,4002.736842,3.764826,0.902919,4.667745,25092,24954,47188,47188,0
grid23,1001.771930,2.989020,0.686031,3.675051,22256,22134,41882,41882,0
grid13,2.872180,3.593974,1.307130,4.901104,24902,24740,47240,47240,0
grid0,1001.421053,3.526643,0.758486,4.285129,21734,21594,40769,40769,1
grid27,0.842105,3.702743,0.561499,4.264242,24914,24782,47288,47288,0
grid0,2004.493734,3.538608,3.211922,6.750530,21706,21566,40727,40727,0
grid21,4005.456140,3.780337,2.132263,5.912600,22774,22646,43007,43007,0
airport9,3.967419,1.090926,1.626111,2.717037,16734,16646,39134,39134,2
grid25,2003.165414,3.652916,1.778614,5.431530,25236,25092,47959,47959,0
grid11,1.315789,3.523037,0.442010,3.965047,23952,23832,45320,45320,1
grid15,2.270677,3.905198,1.257022,5.162220,26498,26344,50077,50077,1
grid10,0.263158,3.620870,1.311406,4.932276,25128,24968,47497,47497,1
grid18,1002.403509,3.336839,0.935481,4.272320,22798,22666,42969,42969,1
grid20,1.964912,3.623234,1.322627,4.945861,24618,24456,46499,46499,1
grid12,1003.791980,3.593819,1.671267,5.265086,24614,24448,46562,46562,1
grid17,1004.037594,4.236811,2.017949,6.254760,27202,27062,52125,52125,0
grid19,3008.478697,3.617452,2.490921,6.108373,24284,24150,46137,46137,0
grid1,1001.052632,3.704746,0.908918,4.613664,25860,25724,49330,49330,1
grid21,4005.140351,3.640418,1.535523,5.175941,22816,22688,43070,43070,1
grid14,1002.265664,3.317064,1.976253,5.293317,22774,22632,42655,42655,0
grid16,4002.631579,3.940829,0.856236,4.797065,25132,24994,47248,47248,1
grid25,2003.060150,3.604061,1.726024,5.330085,25266,25122,48004,48004,1
grid0,1001.842105,3.474505,0.772381,4.246886,21758,21618,40805,40805,2
grid27,0.578947,3.990394,0.801604,4.791998,24958,24826,47354,47354,1
grid23,1001.614035,3.286367,1.087833,4.374200,22292,22170,41936,41936,1
grid22,3001.250627,3.894763,1.344420,5.239183,25690,25530,47979,47979,0
grid24,2.699248,3.364738,1.580247,4.944985,25058,24936,47757,47757,0
grid11,1.473684,3.678550,0.562041,4.240591,24004,23884,45398,45398,2
grid15,2.165414,3.938327,1.094557,5.032884,26522,26368,50113,50113,2
grid13,5.696742,3.962073,3.988074,7.950147,24914,24752,47258,47258,1
grid14,1002.476190,3.312260,2.664184,5.976444,22798,22656,42691,42691,1
grid19,3008.110276,3.730331,2.347485,6.077816,24324,24190,46197,46197,1
grid20,1.964912,3.632286,1.269319,4.901605,24628,24466,46514,46514,2
grid10,0.263158,3.663953,1.492974,5.156927,25134,24974,47506,47506,2
grid12,1003.897243,3.569643,1.722269,5.291912,24620,24454,46571,46571,2
grid17,1.526316,4.083042,0.734284,4.817326,27242,27102,52185,52185,1
grid18,1002.035088,3.291598,1.542248,4.833846,22828,22696,43014,43014,2
grid25,1000.842105,3.636386,0.727081,4.363467,25294,25150,48046,48046,2
grid21,4005.192982,3.736537,1.451640,5.188177,22856,22728,43130,43130,2
grid26,1007.839599,3.440510,2.469091,5.909601,25520,25404,48692,48692,1
grid1,1000.947368,3.753666,0.836092,4.589758,25898,25762,49387,49387,2
grid16,4002.421053,3.849607,0.929627,4.779234,25166,25028,47299,47299,2
grid23,1001.456140,2.972134,1.153789,4.125923,22322,22200,41981,41981,2
grid24,2.751880,3.410650,1.480460,4.891110,25102,24980,47823,47823,1
grid22,3001.408521,3.914272,1.508613,5.422885,25710,25550,48009,48009,1
grid33,2.661654,3.354710,0.790476,4.145186,24726,24602,47227,47227,0
grid26,1008.383459,3.431999,3.453024,6.885023,25468,25352,48614,48614,0
grid28,5.263158,4.186739,1.900997,6.087736,26742,26604,50809,50809,0
grid17,1.368421,4.066681,0.683406,4.750087,27276,27136,52236,52236,2
grid27,0.421053,3.762808,0.624222,4.387030,25002,24870,47420,47420,2
grid30,1002.365915,3.644532,0.842521,4.487053,23768,23642,45098,45098,0
grid31,1.789474,3.282699,0.457425,3.740124,22704,22586,42772,42772,0
grid36,2002.000000,3.367197,0.693485,4.060682,23362,23234,44093,44093,0
grid13,6.591479,3.634707,3.640144,7.274851,24924,24762,47273,47273,2
grid19,3006.471178,3.635081,1.873567,5.508648,24364,24230,46257,46257,2
grid38,8002.310777,3.812967,0.951476,4.764443,24644,24512,46598,46598,0
grid28,3.010025,3.887447,0.888466,4.775913,26782,26644,50869,50869,1
grid24,2.857143,3.372983,0.638450,4.011433,25144,25022,47886,47886,2
grid35,1002.969925,3.267198,0.670443,3.937641,22766,22638,42910,42910,0
grid29,1007.110276,3.912351,2.142181,6.054532,25002,24832,47651,47651,0
grid2,3.017544,3.676193,3.169999,6.846192,26352,26184,49846,49846,0
grid32,5.177945,3.745259,2.120667,5.865926,23792,23660,44892,44892,0
grid37,3.270677,3.543277,0.800854,4.344131,23948,23808,45272,45272,0
