instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
grid10,0.973268,3.676152,1.123774,4.799926,437923,14465,53834,53834,2
grid15,7.117794,1.898938,0.459208,2.358146,227670,8324,28383,28383,2
grid12,+Inf,3.438209,0.136007,3.574216,410926,14036,52198,52198,2
grid16,+Inf,3.248996,0.126260,3.375256,401023,13025,48848,48848,0
grid14,+Inf,1.555202,0.058469,1.613671,196611,7573,25511,25511,2
grid16,+Inf,3.315825,0.134028,3.449853,401087,13089,48944,48944,1
grid13,+Inf,2.462165,0.099099,2.561264,293289,11021,40066,40066,2
grid18,+Inf,2.136930,0.088426,2.225356,235119,8929,30544,30544,2
grid17,+Inf,3.859808,0.144142,4.003950,439892,15201,57789,57789,1
grid16,+Inf,3.333567,0.133248,3.466815,401151,13153,49040,49040,2
grid17,+Inf,3.781607,0.155150,3.936757,439948,15257,57873,57873,2
grid20,+Inf,1.914874,0.058658,1.973532,217299,8115,27934,27934,0
grid19,+Inf,1.938514,0.071314,2.009828,216711,8496,29110,29110,0
grid21,+Inf,1.692285,0.066739,1.759024,205359,7854,27166,27166,0
grid23,+Inf,2.379415,0.102343,2.481758,279409,10594,38844,38844,0
grid25,3.676549,1.315365,0.229762,1.545127,160473,6482,21946,21946,0
grid1,+Inf,3.281254,0.133665,3.414919,379087,13841,51358,51358,0
grid20,+Inf,1.905710,0.061972,1.967682,217351,8167,28012,28012,1
grid24,+Inf,3.073527,0.181653,3.255180,364017,13703,51444,51444,0
grid21,+Inf,1.899274,0.066953,1.966227,205417,7912,27253,27253,1
grid1,+Inf,3.219343,0.127365,3.346708,379131,13885,51424,51424,1
grid19,+Inf,1.928791,0.067963,1.996754,216761,8546,29185,29185,1
grid22,+Inf,3.040709,0.121168,3.161877,373430,12426,46160,46160,0
grid25,4.571286,1.552202,0.241322,1.793524,160535,6544,22039,22039,1
grid20,+Inf,1.734413,0.069767,1.804180,217405,8221,28093,28093,2
grid23,+Inf,2.279946,0.091489,2.371435,279459,10644,38919,38919,1
grid19,+Inf,1.829719,0.081723,1.911442,216815,8600,29266,29266,2
grid1,+Inf,3.406353,0.130482,3.536835,379179,13933,51496,51496,2
grid21,+Inf,1.755984,0.066480,1.822464,205479,7974,27346,27346,2
grid23,+Inf,2.355218,0.080813,2.436031,279517,10702,39006,39006,2
grid27,+Inf,2.523814,0.101745,2.625559,304930,10387,37644,37644,0
grid24,+Inf,3.125451,0.125016,3.250467,364067,13753,51519,51519,1
grid25,3.834443,1.292270,0.302992,1.595262,160597,6606,22132,22132,2
grid26,2.368421,1.753217,0.280918,2.034135,204211,8258,28487,28487,1
grid26,2.263158,1.663221,0.276457,1.939678,204161,8208,28412,28412,0
grid27,+Inf,2.564573,0.078730,2.643303,304986,10443,37728,37728,1
grid28,+Inf,1.724161,0.123570,1.847731,197976,8176,28587,28587,0
grid24,+Inf,3.061455,0.125919,3.187374,364119,13805,51597,51597,2
grid27,+Inf,2.825350,0.146025,2.971375,305046,10503,37818,37818,2
grid22,+Inf,3.176552,0.113329,3.289881,373482,12478,46238,46238,1
grid2,+Inf,2.053942,0.070151,2.124093,247857,9632,34264,34264,0
grid26,2.842105,1.847603,0.333670,2.181273,204269,8316,28574,28574,2
grid31,+Inf,2.737190,0.104653,2.841843,338965,12128,44520,44520,0
grid30,+Inf,2.377802,0.084875,2.462677,285818,9845,35410,35410,0
grid28,+Inf,1.875630,0.071547,1.947177,198032,8232,28671,28671,1
grid32,+Inf,2.233619,0.080604,2.314223,266892,9587,33481,33481,0
grid22,+Inf,3.193494,0.128915,3.322409,373534,12530,46316,46316,2
grid29,+Inf,3.535423,0.111950,3.647373,415999,13271,49279,49279,0
grid33,+Inf,2.642865,0.127960,2.770825,319579,12478,46561,46561,0
grid31,+Inf,2.783644,0.106307,2.889951,339015,12178,44595,44595,1
grid30,+Inf,2.259021,0.110408,2.369429,285872,9899,35491,35491,1
grid28,+Inf,1.591139,0.082489,1.673628,198088,8288,28755,28755,2
grid2,+Inf,2.107360,0.084782,2.192142,247917,9692,34354,34354,1
grid29,+Inf,3.308889,0.096097,3.404986,416053,13325,49360,49360,1
grid32,+Inf,2.167661,0.082975,2.250636,266944,9639,33559,33559,1
grid2,+Inf,2.189614,0.084303,2.273917,247975,9750,34441,34441,2
grid29,+Inf,3.368079,0.119773,3.487852,416107,13379,49441,49441,2
grid30,+Inf,2.267039,0.091936,2.358975,285936,9963,35587,35587,2
grid31,+Inf,3.014521,0.136985,3.151506,339065,12228,44670,44670,2
grid32,+Inf,2.445246,0.089157,2.534403,266996,9691,33637,33637,2
grid33,+Inf,2.818264,0.120568,2.938832,319633,12532,46642,46642,1
grid36,+Inf,2.951380,0.096049,3.047429,344781,12471,46085,46085,0
grid35,+Inf,3.576790,0.129614,3.706404,411000,13518,49592,49592,0
