instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed
metroplex62nDr0nDe2,4.952381,2.205561,0.600763,2.806324,274845,8741,31167,31167
metroplex63nDr1nDe0,2.736842,1.875563,0.241999,2.117562,237042,6268,20360,20360
metroplex63nDr0nDe1,6.576441,2.778305,1.145493,3.923798,348708,8684,30030,30030
metroplex63nDr1nDe1,3.155388,1.887202,0.240876,2.128078,237048,6272,20366,20366
metroplex62nDr0nDe3,7.200501,2.430542,0.844856,3.275398,300952,9194,32853,32853
grid89nDr1nDe1,6.411028,2.963378,1.078795,4.042173,365474,12349,25600,25600
grid89nDr0nDe1,12.486216,3.366485,2.604042,5.970527,435648,13997,29216,29216
grid8nDr0nDe1,3.406015,3.064227,0.702224,3.766451,391999,13964,28812,28812
grid88nDr0nDe3,7.177945,3.294323,2.968833,6.263156,422660,14612,30371,30371
metroplex64nDr1nDe1,5.135338,0.590265,0.067750,0.658015,73240,2526,6745,6745
grid8nDr0nDe2,7.132832,2.948620,0.683424,3.632044,372686,13210,27335,27335
grid89nDr0nDe2,6.947368,3.489610,0.957612,4.447222,435574,13929,29114,29114
metroplex64nDr1nDe0,2.210526,1.449174,0.176429,1.625603,179090,5051,15560,15560
metroplex64nDr0nDe1,2.546366,1.932835,0.377841,2.310676,238070,6286,20260,20260
grid8nDr1nDe0,2.842105,2.293654,0.552737,2.846391,293478,11024,22450,22450
grid8nDr1nDe1,4.977444,1.420512,0.379733,1.800245,182599,7857,15358,15358
grid90nDr0nDe1,6.403509,1.108094,0.157386,1.265480,139584,5970,11437,11437
grid90nDr1nDe0,1.789474,0.635285,0.061926,0.697211,78816,3882,7026,7026
grid8nDr0nDe3,8.711779,3.174644,1.015341,4.189985,402094,14190,29282,29282
metroplex63nDr0nDe3,9.152882,3.026031,0.758769,3.784800,377464,9366,32811,32811
grid90nDr1nDe1,11.576441,1.519746,0.245399,1.765145,195679,7923,15678,15678
metroplex64nDr0nDe2,4.218045,2.331368,0.559269,2.890637,296503,7194,23549,23549
metroplex63nDr0nDe2,5.907268,2.338916,0.571947,2.910863,294730,7498,25236,25236
grid92nDr0nDe1,1.395990,0.697687,0.097196,0.794883,87862,4443,8080,8080
metroplex65nDr1nDe1,2.917293,2.373732,0.314093,2.687825,295002,7616,25862,25862
grid90nDr0nDe3,17.573935,1.692773,0.574991,2.267764,216912,8633,17253,17253
grid90nDr0nDe2,3.087719,2.325410,0.377963,2.703373,278696,10201,20800,20800
grid89nDr0nDe3,13.223058,3.359637,4.968411,8.328048,435722,14061,29312,29312
grid92nDr0nDe2,7.749373,0.888803,0.231494,1.120297,112453,5046,9400,9400
grid91nDr1nDe1,1.501253,2.403799,0.300816,2.704615,275254,10454,20918,20918
grid92nDr1nDe0,2.842105,0.306606,0.041433,0.348039,38389,2113,3524,3524
metroplex66nDr1nDe0,3.052632,0.654413,0.080028,0.734441,82033,2922,8161,8161
metroplex65nDr0nDe1,3.020050,4.786212,1.141183,5.927395,588986,13261,49316,49316
grid92nDr0nDe3,8.315789,0.612919,0.113929,0.726848,78802,4006,7253,7253
grid91nDr1nDe0,0.578947,3.527654,0.708151,4.235805,449569,15031,31022,31022
metroplex66nDr0nDe1,6.431052,1.736314,0.242824,1.979138,222757,5691,17894,17894
grid92nDr1nDe1,1.586466,0.976252,0.106954,1.083206,112447,5042,9392,9392
metroplex66nDr0nDe2,5.145363,1.221403,0.145566,1.366969,153118,4318,13013,13013
grid91nDr0nDe2,4.894737,3.531241,1.463913,4.995154,449409,14873,30787,30787
metroplex65nDr1nDe0,2.210526,4.818343,1.036135,5.854478,588980,13257,49308,49308
grid91nDr0nDe1,0.819549,3.526600,1.210245,4.736845,449737,15177,31243,31243
metroplex66nDr1nDe1,5.428546,1.579282,0.176344,1.755626,200440,5282,16526,16526
grid91nDr0nDe3,5.368421,3.547446,0.608628,4.156074,449675,15123,31162,31162
metroplex65nDr0nDe2,12.243108,4.836170,1.935287,6.771457,563996,12883,48111,48111
grid93nDr1nDe1,2.556391,2.711048,0.315602,3.026650,344926,12096,24804,24804
grid93nDr1nDe0,2.263158,3.461383,0.605492,4.066875,401408,13695,28371,28371
grid94nDr1nDe0,1.842105,2.048496,0.254784,2.303280,259832,10296,20710,20710
metroplex65nDr0nDe3,11.834586,3.241969,0.865395,4.107364,407661,10106,36020,36020
grid93nDr0nDe1,1.781955,3.786115,1.034437,4.820552,485524,15452,32166,32166
metroplex68nDr0nDe1,3.025063,0.358392,0.034946,0.393338,45777,1986,5255,5255
metroplex67nDr1nDe1,4.150376,1.636017,0.309973,1.945990,208780,5421,16873,16873
grid93nDr0nDe3,15.025063,3.050489,1.537731,4.588220,391406,13491,27929,27929
grid94nDr0nDe1,2.408521,3.070352,0.603273,3.673625,392270,13554,27992,27992
metroplex68nDr1nDe0,1.894737,0.111639,0.017044,0.128683,13895,862,1809,1809
grid93nDr0nDe2,2.721805,3.778597,0.785938,4.564535,485488,15418,32115,32115
metroplex68nDr0nDe2,9.957393,0.476365,0.059015,0.535380,60551,2346,6254,6254
grid94nDr1nDe1,2.122807,2.048620,0.252352,2.300972,259838,10300,20716,20716
metroplex67nDr0nDe1,3.040100,3.714246,0.888685,4.602931,477065,10539,37390,37390
grid95nDr0nDe1,2.766917,1.578731,0.201940,1.780671,202294,7642,14723,14723
grid94nDr0nDe2,3.112782,3.343801,0.631776,3.975577,412376,13947,28883,28883
grid95nDr1nDe1,2.889724,0.435407,0.065256,0.500663,54948,3053,5254,5254
metroplex67nDr1nDe0,2.421053,3.739888,0.956696,4.696584,477059,10535,37382,37382
metroplex69nDr0nDe1,3.152882,0.894481,0.090845,0.985326,100504,3504,9914,9914
grid95nDr1nDe0,1.842105,1.585517,0.164080,1.749597,195745,7362,14139,14139
metroplex68nDr1nDe1,2.749373,0.810702,0.111721,0.922423,101665,3687,10983,10983
grid95nDr0nDe2,4.461153,2.016619,0.277918,2.294537,261312,9255,18333,18333
metroplex69nDr1nDe0,3.105263,0.320163,0.032072,0.352235,38710,1772,4366,4366
metroplex68nDr0nDe3,7.087719,1.368362,0.223875,1.592237,164971,4979,15493,15493
grid95nDr0nDe3,13.546366,1.675978,0.431384,2.107362,202306,7650,14735,14735
grid96nDr0nDe1,1.358396,2.786756,0.549810,3.336566,353421,13035,26806,26806
metroplex69nDr0nDe2,12.914787,1.264279,0.255137,1.519416,157414,4996,15667,15667
grid96nDr1nDe0,1.263158,2.780235,0.381877,3.162112,353415,13031,26798,26798
grid96nDr1nDe1,2.982456,2.220653,0.311209,2.531862,268157,10593,21425,21425
grid94nDr0nDe3,3.398496,3.237340,0.706973,3.944313,412382,13951,28889,28889
grid97nDr0nDe1,2.438596,2.774189,0.423828,3.198017,353315,11794,24034,24034
metroplex6nDr0nDe1,2.839599,2.183366,0.433921,2.617287,267678,7546,25410,25410
grid97nDr1nDe0,2.210526,1.822248,0.207085,2.029333,229684,8526,16827,16827
grid96nDr0nDe2,1.591479,3.039301,0.421589,3.460890,382216,13718,28299,28299
metroplex67nDr0nDe3,6.541353,3.524704,0.821794,4.346498,443801,9818,34571,34571
metroplex69nDr1nDe1,1.674185,2.737486,0.748604,3.486090,347942,8831,30014,30014
grid97nDr0nDe2,11.045113,3.247705,0.810754,4.058459,422490,13455,27712,27712
metroplex6nDr0nDe2,3.887218,2.188050,0.437420,2.625470,267684,7550,25416,25416
grid96nDr0nDe3,1.741855,3.011766,0.888049,3.899815,382382,13872,28530,28530
grid97nDr1nDe1,1.496241,2.093086,0.252533,2.345619,267476,9735,19499,19499
metroplex6nDr1nDe1,2.403509,0.682113,0.089651,0.771764,86094,3182,8671,8671
grid98nDr1nDe0,2.210526,2.159270,0.272291,2.431561,274452,10372,20802,20802
metroplex6nDr1nDe0,1.684211,2.057480,0.362207,2.419687,259321,7396,24945,24945
grid97nDr0nDe3,11.807018,3.250592,2.051386,5.301978,422620,13575,27892,27892
metroplex67nDr0nDe2,6.446115,3.436667,0.850237,4.286904,443795,9814,34565,34565
metroplex66nDr0nDe3,14.202982,1.749689,0.442165,2.191854,222769,5699,17906,17906
grid98nDr0nDe1,5.982456,2.783746,1.083716,3.867462,341852,12507,25445,25445
grid98nDr1nDe1,3.218045,2.189075,0.260257,2.449332,274390,10314,20715,20715
grid99nDr0nDe2,3.040100,0.459003,0.050155,0.509158,58508,3246,5736,5736
metroplex69nDr0nDe3,6.303258,3.886102,0.938639,4.824741,493776,11353,40408,40408
grid99nDr0nDe3,3.325815,0.460914,0.052588,0.513502,58514,3250,5742,5742
metroplex64nDr0nDe3,18.634085,1.881289,2.217276,4.098565,238082,6294,20272,20272
metroplex6nDr0nDe3,5.385965,2.424327,0.578250,3.002577,302040,8214,28090,28090
grid98nDr0nDe2,8.155388,3.059583,0.535279,3.594862,369510,13193,27006,27006
grid98nDr0nDe3,14.431078,2.525193,0.497432,3.022625,324190,11916,24150,24150
grid99nDr1nDe1,9.839599,0.625837,0.093353,0.719190,70144,3897,6982,6982
metroplex70nDr0nDe1,2.709273,2.166679,0.414464,2.581143,271152,6829,22240,22240
metroplex70nDr1nDe0,2.526316,1.497945,0.225558,1.723503,193755,5107,15580,15580
grid99nDr0nDe1,9.323308,3.100256,0.964054,4.064310,401428,14076,28914,28914
grid9nDr1nDe0,2.526316,1.428304,0.164684,1.592988,181013,7377,14247,14247
grid9nDr0nDe1,3.481203,1.627447,0.244078,1.871525,207713,8304,16257,16257
metroplex70nDr1nDe1,2.972431,2.036847,0.365442,2.402289,262892,6642,21532,21532
grid99nDr1nDe0,0.473684,3.135224,0.667694,3.802918,401376,14034,28849,28849
metroplex70nDr0nDe3,10.674185,1.781750,0.298516,2.080266,231071,5923,18750,18750
metroplex72nDr0nDe1,3.558897,1.164537,0.177859,1.342396,145427,4694,14694,14694
grid9nDr1nDe1,1.849624,2.731240,0.643254,3.374494,332618,12611,25694,25694
metroplex72nDr1nDe0,2.421053,0.570098,0.066931,0.637029,72951,2690,7139,7139
metroplex71nDr1nDe0,1.263158,3.770897,1.062867,4.833764,488815,11035,39492,39492
grid9nDr0nDe2,5.679198,3.252137,0.971601,4.223738,418864,14732,30464,30464
metroplex71nDr0nDe1,0.571429,4.200969,1.165652,5.366621,512448,11543,41052,41052
metroplex72nDr1nDe1,13.807018,1.446247,0.386544,1.832791,184348,5441,17509,17509
metroplex71nDr1nDe1,13.190476,2.508364,3.476350,5.984714,323665,8099,27519,27519
metroplex72nDr0nDe3,11.062657,1.444574,0.245148,1.689722,184360,5449,17523,17523
metroplex72nDr0nDe2,22.042607,2.033598,0.509361,2.542959,259825,7211,23943,23943
grid9nDr0nDe3,5.283208,3.308804,1.427147,4.735951,419078,14926,30755,30755
metroplex71nDr0nDe2,15.696742,4.034346,8.710030,12.744376,512254,11377,40803,40803
metroplex73nDr0nDe1,1.761905,3.959244,2.010249,5.969493,508538,11831,42554,42554
metroplex73nDr1nDe0,1.842105,3.850035,1.256285,5.106320,485261,11415,41276,41276
metroplex73nDr1nDe1,2.213033,2.801803,0.705972,3.507775,359493,9216,32366,32366
metroplex70nDr0nDe2,11.914787,3.413276,1.553747,4.967023,442979,9667,33472,33472
metroplex74nDr0nDe1,3.265664,3.213283,0.726794,3.940077,409173,10424,37718,37718
metroplex75nDr0nDe1,2.994987,0.918628,0.127431,1.046059,118685,3482,9859,9859
metroplex74nDr1nDe1,3.145363,2.452872,0.610447,3.063319,312358,8742,31041,31041
metroplex74nDr0nDe2,7.466165,3.355421,1.490195,4.845616,409179,10428,37724,37724
metroplex74nDr1nDe0,2.789474,3.304228,0.693293,3.997521,409167,10420,37710,37710
metroplex75nDr1nDe0,1.894737,0.789783,0.095602,0.885385,102506,3213,8932,8932
metroplex75nDr1nDe1,6.919799,0.440054,0.082919,0.522973,57280,2041,4958,4958
metroplex74nDr0nDe3,3.180451,3.523180,1.536581,5.059761,452474,11415,41844,41844
metroplex76nDr0nDe1,2.709273,1.902234,0.354172,2.256406,244222,6603,21309,21309
metroplex76nDr0nDe3,14.283208,0.968657,0.189753,1.158410,122034,3978,11684,11684
metroplex75nDr0nDe3,5.395990,1.650416,0.261421,1.911837,216587,5337,16490,16490
metroplex76nDr0nDe2,9.786967,1.361569,0.189225,1.550794,164621,4773,14431,14431
metroplex77nDr0nDe1,3.343358,0.443492,0.041180,0.484672,56582,2238,5905,5905
metroplex77nDr0nDe2,6.521007,0.333035,0.038399,0.371434,42160,1744,4332,4332
metroplex76nDr1nDe1,12.172932,0.712524,0.143080,0.855604,90611,3201,8986,8986
metroplex75nDr0nDe2,17.421053,1.891737,0.754838,2.646575,247286,5875,18354,18354
metroplex76nDr1nDe0,1.947368,1.901562,0.328758,2.230320,244216,6599,21301,21301
metroplex77nDr1nDe0,3.105263,0.333571,0.029928,0.363499,42100,1688,4246,4246
metroplex60nDr0nDe3,20.390977,3.125084,1.824378,4.949462,401755,9778,34664,34664
metroplex77nDr1nDe1,5.914787,1.144760,0.224937,1.369697,146414,4325,12671,12671
metroplex78nDr0nDe3,8.506266,0.383329,0.053699,0.437028,49147,1876,4853,4853
metroplex78nDr1nDe1,2.253133,0.676433,0.071389,0.747822,86768,2941,8103,8103
metroplex78nDr1nDe0,2.684211,2.685156,0.332388,3.017544,342474,8002,27127,27127
metroplex79nDr0nDe1,2.313283,3.676167,0.994835,4.671002,475254,11180,40209,40209
metroplex78nDr0nDe1,6.303258,3.746122,2.749013,6.495135,488317,10853,37833,37833
metroplex73nDr0nDe2,9.641604,3.927663,3.530703,7.458366,508584,11869,42611,42611
metroplex78nDr0nDe2,8.303258,3.758249,2.877586,6.635835,488323,10857,37839,37839
metroplex7nDr0nDe1,8.050125,0.358362,0.042327,0.400689,46547,1828,4894,4894
metroplex79nDr1nDe0,1.894737,3.721767,0.998568,4.720335,475206,11136,40141,40141
metroplex7nDr0nDe2,6.571429,0.332730,0.038012,0.370742,43074,1710,4545,4545
metroplex73nDr0nDe3,9.491228,3.931540,8.624495,12.556035,508652,11927,42698,42698
metroplex7nDr1nDe0,3.315789,0.284024,0.024040,0.308064,36655,1490,3858,3858
metroplex79nDr1nDe1,12.315789,1.335304,0.705589,2.040893,172897,5121,15980,15980
metroplex77nDr0nDe3,15.303258,1.053330,0.556913,1.610243,134337,4127,12008,12008
metroplex7nDr1nDe1,5.293233,2.804282,0.482801,3.287083,361127,8065,27387,27387
metroplex79nDr0nDe2,12.220255,3.338189,4.831503,8.169692,432185,10506,37949,37949
metroplex81nDr0nDe1,5.696742,0.639412,0.087384,0.726796,81325,3115,8718,8718
metroplex80nDr1nDe0,2.736842,3.689770,0.747017,4.436787,473831,10454,37311,37311
metroplex81nDr1nDe0,1.894737,0.307694,0.054529,0.362223,38856,1827,4484,4484
metroplex81nDr0nDe2,8.190476,0.570567,0.110291,0.680858,72517,2907,8033,8033
metroplex80nDr0nDe2,5.157895,4.448626,0.993721,5.442347,568096,11976,43175,43175
metroplex81nDr0nDe3,13.847118,0.573075,0.173390,0.746465,72523,2911,8039,8039
metroplex80nDr0nDe1,3.263158,4.433302,1.021041,5.454343,568178,12054,43292,43292
metroplex7nDr0nDe3,8.390977,3.766858,1.105320,4.872178,487547,10537,37322,37322
metroplex81nDr1nDe1,5.791980,1.968096,0.684348,2.652444,253219,6609,21180,21180
metroplex82nDr0nDe1,9.796992,3.189767,0.879930,4.069697,410786,9652,33764,33764
metroplex82nDr1nDe0,1.894737,2.103578,0.414834,2.518412,269584,7058,23281,23281
metroplex80nDr1nDe1,13.388471,3.754715,2.307767,6.062482,473837,10458,37317,37317
metroplex80nDr0nDe3,18.017518,4.658203,2.622579,7.280782,593668,12382,44552,44552
metroplex82nDr1nDe1,3.012531,2.362729,0.548296,2.911025,304678,7673,25597,25597
metroplex83nDr1nDe0,2.000000,2.661383,0.585979,3.247362,340926,8156,27426,27426
metroplex83nDr1nDe1,3.145363,1.847962,0.433330,2.281292,237716,6295,19942,19942
metroplex83nDr0nDe1,4.195489,3.890591,0.998052,4.888643,485851,10728,38409,38409
metroplex84nDr0nDe1,3.050125,3.797983,0.872490,4.670473,472816,10546,37014,37014
metroplex83nDr0nDe2,4.288221,4.068148,1.339244,5.407392,509104,11247,40251,40251
metroplex82nDr0nDe2,15.786967,3.213606,2.090177,5.303783,410792,9656,33770,33770
metroplex84nDr1nDe0,2.157895,3.122444,0.688915,3.811359,398271,9360,32278,32278
metroplex84nDr0nDe2,4.573935,3.692053,0.703505,4.395558,472822,10550,37020,37020
metroplex84nDr1nDe1,11.681704,1.912758,0.608874,2.521632,243904,6556,21165,21165
metroplex85nDr1nDe1,8.576145,0.506595,0.061983,0.568578,64804,2418,6435,6435
metroplex85nDr0nDe3,10.147574,0.505992,0.061196,0.567188,64816,2426,6449,6449
metroplex83nDr0nDe3,5.060150,3.954361,1.486308,5.440669,509204,11335,40383,40383
metroplex86nDr0nDe1,5.952381,1.727423,0.355878,2.083301,220715,6120,19275,19275
metroplex86nDr1nDe0,2.684211,1.002277,0.111046,1.113323,127554,4172,12326,12326
metroplex85nDr0nDe1,2.443609,4.192989,2.759144,6.952133,532743,12820,47346,47346
metroplex84nDr0nDe3,7.466165,4.365376,0.973073,5.338449,542252,11547,40924,40924
metroplex86nDr1nDe1,3.313283,0.312318,0.057536,0.369854,39026,1765,4153,4153
metroplex87nDr0nDe1,8.641604,0.709489,0.207406,0.916895,91752,3239,9097,9097
metroplex85nDr0nDe2,7.228070,4.195190,1.772852,5.968042,532749,12824,47352,47352
metroplex85nDr1nDe0,0.894737,4.194020,4.001750,8.195770,532599,12692,47152,47152
metroplex86nDr0nDe3,15.140351,0.308795,0.035399,0.344194,39038,1773,4167,4167
metroplex87nDr1nDe0,1.578947,0.638734,0.065088,0.703822,82045,2992,8197,8197
metroplex86nDr0nDe2,9.283182,2.946019,0.743387,3.689406,377452,9033,31143,31143
metroplex82nDr0nDe3,16.478697,3.417853,1.937841,5.355694,390334,9323,32351,32351
metroplex87nDr1nDe1,9.353383,2.298287,0.605212,2.903499,298031,7110,23268,23268
metroplex87nDr0nDe2,12.055138,2.493577,1.691515,4.185092,324849,7610,25167,25167
metroplex88nDr1nDe0,1.105263,3.605577,0.929140,4.534717,460264,11426,41059,41059
metroplex87nDr0nDe3,10.451128,2.486525,1.254110,3.740635,324855,7614,25173,25173
metroplex88nDr0nDe1,5.546366,3.796392,3.741646,7.538038,483151,11826,42156,42156
metroplex88nDr0nDe3,2.972431,3.781046,1.057740,4.838786,483045,11732,42015,42015
metroplex88nDr0nDe2,11.072682,3.878129,5.747668,9.625797,483183,11854,42198,42198
metroplex88nDr1nDe1,3.679198,3.288533,0.952751,4.241284,416812,10570,38106,38106
metroplex89nDr0nDe1,5.070175,3.717562,2.003512,5.721074,473762,11136,39632,39632
metroplex89nDr0nDe2,2.689223,3.694241,0.800765,4.495006,473768,11140,39638,39638
metroplex89nDr1nDe0,1.736842,3.872999,0.833507,4.706506,473756,11132,39624,39624
metroplex89nDr1nDe1,4.092732,2.735607,0.810889,3.546496,348172,9157,31903,31903
metroplex71nDr0nDe3,15.583960,3.597978,11.289061,14.887039,465768,10697,38217,38217
metroplex8nDr1nDe0,2.105263,3.533512,0.833263,4.366775,452531,10027,35472,35472
metroplex90nDr0nDe1,7.323308,2.498171,0.659895,3.158066,300732,8433,28825,28825
metroplex8nDr0nDe1,3.523810,4.656319,1.666279,6.322598,567947,12204,44552,44552
metroplex90nDr1nDe0,2.105263,1.671655,0.366966,2.038621,212006,6422,20727,20727
metroplex8nDr0nDe2,11.709273,4.367964,1.127763,5.495727,555402,11833,43558,43558
metroplex90nDr1nDe1,3.255639,1.247735,0.228339,1.476074,157006,5175,16330,16330
metroplex8nDr0nDe3,6.045113,4.429284,0.969479,5.398763,555534,11955,43741,43741
metroplex8nDr1nDe1,10.709273,3.027174,1.238801,4.265975,389300,8951,31133,31133
metroplex92nDr0nDe1,5.461153,0.639450,0.083238,0.722688,82032,2997,8581,8581
metroplex90nDr0nDe2,12.007519,1.613589,0.504089,2.117678,204488,6272,20181,20181
metroplex91nDr1nDe0,1.421053,3.527469,0.952125,4.479594,437711,10963,39449,39449
metroplex89nDr0nDe3,3.213033,3.693939,0.841073,4.535012,473774,11144,39644,39644
metroplex92nDr1nDe0,2.157895,0.161472,0.034821,0.196293,20445,1173,3086,3086
metroplex91nDr1nDe1,9.115288,3.205502,1.405595,4.611097,405837,10387,37199,37199
metroplex92nDr1nDe1,4.253133,0.682772,0.074424,0.757196,73116,2735,7798,7798
metroplex92nDr0nDe2,4.305764,0.918037,0.160927,1.078964,117479,3897,11709,11709
metroplex92nDr0nDe3,12.854637,1.502104,0.503470,2.005574,194017,5597,18099,18099
metroplex91nDr0nDe1,17.243108,4.268094,7.224806,11.492900,539601,12608,45856,45856
metroplex93nDr1nDe0,2.157895,3.605711,1.168730,4.774441,460532,11216,40008,40008
metroplex90nDr0nDe3,10.521303,2.580101,2.567124,5.147225,327170,9049,31347,31347
metroplex93nDr0nDe1,4.696742,3.972220,1.211519,5.183739,506748,11829,42220,42220
metroplex91nDr0nDe2,10.471178,4.137580,2.917536,7.055116,527457,12453,45260,45260
metroplex93nDr1nDe1,2.047619,2.650644,0.729943,3.380587,337954,9160,31384,31384
metroplex94nDr1nDe0,2.315789,2.853721,0.728965,3.582686,355879,9276,32068,32068
metroplex95nDr0nDe1,5.476165,1.778637,0.277102,2.055739,230625,6020,19213,19213
metroplex93nDr0nDe3,3.102757,3.964146,1.150055,5.114201,506804,11877,42292,42292
metroplex93nDr0nDe2,8.947368,3.594730,1.462021,5.056751,460544,11224,40022,40022
metroplex95nDr0nDe2,4.145363,0.605397,0.066248,0.671645,78061,2620,7152,7152
metroplex94nDr0nDe2,3.243108,4.080216,0.785298,4.865514,515786,11903,42525,42525
metroplex95nDr1nDe0,1.842105,0.790473,0.084041,0.874514,101910,3169,8876,8876
metroplex95nDr0nDe3,8.090226,0.233545,0.045274,0.278819,30590,1309,2923,2923
metroplex94nDr0nDe1,8.666667,3.789853,1.675152,5.465005,469730,11151,39690,39690
metroplex95nDr1nDe1,13.784461,0.531218,0.127496,0.658714,65166,2226,5831,5831
metroplex94nDr1nDe1,13.791980,2.332231,1.358872,3.691103,300574,8230,28004,28004
metroplex91nDr0nDe3,14.909774,3.966793,4.930244,8.897037,481509,11612,42226,42226
metroplex96nDr1nDe1,3.676692,2.771018,0.562008,3.333026,360765,8576,29770,29770
metroplex96nDr1nDe0,2.052632,4.061442,1.125826,5.187268,533003,11420,41273,41273
metroplex96nDr0nDe1,2.576441,4.040816,1.099708,5.140524,533009,11424,41281,41281
metroplex97nDr0nDe1,3.205514,3.535948,1.172129,4.708077,427363,10681,38024,38024
metroplex96nDr0nDe2,5.854611,4.304472,1.319599,5.624071,545387,11679,41885,41885
metroplex97nDr1nDe0,1.526316,2.812648,0.706305,3.518953,366831,9542,33645,33645
metroplex98nDr0nDe1,3.152882,1.851395,0.332199,2.183594,247231,6416,20816,20816
metroplex94nDr0nDe3,4.137845,4.230351,1.497084,5.727435,552278,12536,44677,44677
metroplex97nDr0nDe3,9.674185,2.261225,0.669492,2.930717,292690,7993,27451,27451
metroplex98nDr1nDe0,2.842105,1.406563,0.242990,1.649553,187755,5066,15779,15779
metroplex99nDr0nDe2,8.238095,0.373898,0.040822,0.414720,49428,1839,4578,4578
metroplex99nDr0nDe1,2.676692,0.693938,0.068396,0.762334,91766,2962,8115,8115
metroplex99nDr0nDe3,8.857143,0.373409,0.038655,0.412064,49434,1843,4584,4584
metroplex99nDr1nDe0,2.894737,0.655243,0.065015,0.720258,86930,2818,7677,7677
metroplex98nDr1nDe1,3.834586,1.987046,0.378709,2.365755,262723,6789,22291,22291
metroplex99nDr1nDe1,10.057644,0.695534,0.108996,0.804530,91766,2962,8113,8113
metroplex97nDr1nDe1,7.827068,2.591652,0.868104,3.459756,337482,9095,31853,31853
metroplex98nDr0nDe2,8.085213,3.504753,1.021402,4.526155,453290,10311,36539,36539
metroplex9nDr1nDe0,2.578947,3.135160,0.748671,3.883831,411102,10171,36912,36912
metroplex96nDr0nDe3,12.027569,4.015196,2.989232,7.004428,533021,11432,41293,41293
metroplex9nDr0nDe1,13.491228,3.094660,1.217733,4.312393,411108,10175,36920,36920
metroplex9nDr1nDe1,10.686717,2.953830,1.017877,3.971707,390433,9685,34716,34716
metroplex97nDr0nDe2,11.944862,3.332624,1.349193,4.681817,438253,10977,38973,38973
metroplex9nDr0nDe2,13.631579,3.661716,2.070510,5.732226,486971,11552,42453,42453
metroplex9nDr0nDe3,15.746867,3.695958,3.640732,7.336690,487075,11646,42594,42594
metroplex79nDr0nDe3,21.756892,2.906402,5.081901,7.988303,390692,9524,33502,33502
metroplex98nDr0nDe3,16.701754,2.916238,0.960738,3.876976,390476,9147,32046,32046
