instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons
grid12nDr1nDe1,2.649123,1.303192,1.302700,2.605892,164252,8719,21230,21230
metroplex15nDr1nDe0,1.421053,4.435695,1.508410,5.944105,569284,11648,41249,41249
airport10nDr1nDe1,3.699248,0.307515,0.365017,0.672532,38185,4939,16872,16872
airport0nDr0nDe2,1.433584,0.639983,0.362384,1.002367,77168,9582,35851,35851
grid12nDr0nDe2,9.578947,1.274603,3.372537,4.647140,160112,10323,28220,28220
airport10nDr0nDe1,1.295739,0.746848,0.482171,1.229019,92407,8636,32427,32427
metroplex15nDr1nDe1,3.215539,3.341204,3.015313,6.356517,422783,11337,42006,42006
grid13nDr0nDe1,5.932331,1.008843,0.314034,1.322877,94450,5724,13737,13737
airport10nDr0nDe3,2.573935,0.704889,0.650838,1.355727,83009,11268,41429,41429
airport10nDr0nDe2,1.115288,1.126931,0.594519,1.721450,98909,10746,40284,40284
airport11nDr0nDe1,1.295739,0.587402,0.562679,1.150081,71905,7725,28954,28954
grid13nDr0nDe2,6.686717,0.838197,0.804552,1.642749,91586,7034,18828,18828
airport0nDr0nDe3,1.300752,0.978586,0.808142,1.786728,87472,12062,44548,44548
airport11nDr0nDe2,1.032581,0.549060,0.545945,1.095005,66083,8821,32781,32781
airport11nDr1nDe0,0.526316,0.263801,0.113107,0.376908,34468,3715,12625,12625
airport11nDr0nDe3,1.699248,0.277126,0.194176,0.471302,26009,6530,19960,19960
airport11nDr1nDe1,0.937343,0.210774,0.101022,0.311796,27829,4175,13798,13798
grid13nDr1nDe0,3.052632,0.716297,0.069834,0.786131,92670,4289,7877,7877
grid13nDr1nDe1,1.807018,0.895218,0.440944,1.336162,113922,6741,16213,16213
grid13nDr0nDe3,8.553885,0.861417,2.409344,3.270761,101980,9616,27347,27347
airport12nDr0nDe1,0.884712,0.469586,0.322872,0.792458,53558,6347,22972,22972
airport12nDr1nDe0,1.631579,0.359580,0.161465,0.521045,46178,4834,17717,17717
airport12nDr0nDe2,1.471178,0.472531,0.407629,0.880160,58720,8280,30274,30274
airport12nDr0nDe3,2.157895,0.500674,0.460043,0.960717,60917,10184,36931,36931
airport12nDr1nDe1,1.411028,0.121846,0.069613,0.191459,15509,3193,10387,10387
airport13nDr0nDe1,1.305764,0.111509,0.061894,0.173403,14869,2714,7921,7921
airport13nDr0nDe2,3.832080,0.339629,0.226560,0.566189,33921,5817,19223,19223
grid14nDr0nDe2,2.842105,0.509609,0.363755,0.873364,47699,5095,13075,13075
airport13nDr1nDe0,0.631579,0.013079,0.008700,0.021779,830,243,389,389
grid12nDr0nDe3,3.020050,1.629704,7.048167,8.677871,201098,13916,40648,40648
airport13nDr1nDe1,1.411028,0.241803,0.115291,0.357094,30033,4291,14318,14318
airport14nDr0nDe2,1.518797,0.134227,0.099738,0.233965,16488,4298,12973,12973
metroplex15nDr0nDe1,9.461153,4.429042,9.368574,13.797616,559206,13636,51351,51351
airport14nDr1nDe0,1.263158,0.813351,0.387054,1.200405,96950,9311,37916,37916
metroplex16nDr0nDe1,10.180451,2.767572,4.910820,7.678392,343674,10465,38754,38754
grid14nDr0nDe1,1.478697,3.038096,2.048751,5.086847,387070,15116,37186,37186
airport14nDr1nDe1,1.348371,0.751062,0.720690,1.471752,93808,10404,42021,42021
airport14nDr0nDe1,1.761905,0.789009,1.522052,2.311061,99445,11423,45878,45878
airport15nDr0nDe1,0.476190,0.779804,0.625676,1.405480,85949,9705,37778,37778
airport15nDr0nDe2,1.476190,0.669128,0.908175,1.577303,83478,10878,41736,41736
airport15nDr1nDe0,0.052632,0.712251,0.514817,1.227068,88607,8301,32163,32163
airport15nDr1nDe1,2.596491,0.596026,0.709931,1.305957,73441,8712,34634,34634
airport14nDr0nDe3,2.904762,0.777221,1.767776,2.544997,93881,14220,55370,55370
airport13nDr0nDe3,3.000000,0.746160,2.681003,3.427163,92409,12385,45809,45809
grid14nDr1nDe0,2.263158,2.703258,0.203099,2.906357,245816,9191,18284,18284
airport15nDr0nDe3,1.761905,0.675153,1.157301,1.832454,81250,12376,46647,46647
grid14nDr1nDe1,2.967419,2.987612,1.177183,4.164795,347982,14219,35245,35245
metroplex16nDr1nDe0,2.210526,2.220556,0.666020,2.886576,270046,7252,24117,24117
grid15nDr1nDe0,1.842105,3.371263,0.425563,3.796826,419306,14283,29313,29313
airport16nDr0nDe1,0.285714,0.672839,0.649478,1.322317,84112,8461,30901,30901
metroplex16nDr1nDe1,2.213033,1.414257,1.555435,2.969692,174166,6682,22653,22653
grid15nDr0nDe1,4.360902,3.723464,2.286481,6.009945,453630,17283,42478,42478
airport16nDr0nDe2,1.972431,0.448731,0.333250,0.781981,54906,7720,27278,27278
airport16nDr0nDe3,1.909774,0.431848,0.261695,0.693543,49868,8739,29593,29593
airport17nDr0nDe1,1.200501,0.114388,0.073463,0.187851,14967,2746,7981,7981
airport16nDr1nDe0,1.000000,0.623711,0.295408,0.919119,78096,6656,24360,24360
grid15nDr1nDe1,3.779449,3.453218,1.737185,5.190403,411368,16187,40000,40000
airport17nDr0nDe2,1.476190,0.289157,0.161063,0.450220,33907,5868,19186,19186
airport16nDr1nDe1,10.192982,0.307024,0.551352,0.858376,38011,4923,16600,16600
airport17nDr1nDe0,1.052632,0.108295,0.037154,0.145449,12104,1446,3959,3959
airport17nDr0nDe3,3.822055,0.131720,0.168155,0.299875,14173,4853,12606,12606
airport18nDr0nDe1,1.548872,0.121479,0.084007,0.205486,14891,2736,7954,7954
airport18nDr1nDe0,1.157895,0.035828,0.030163,0.065991,4368,738,1803,1803
airport17nDr1nDe1,1.253133,0.564988,0.503719,1.068707,60668,6801,24756,24756
airport18nDr0nDe3,5.583960,0.270313,0.253574,0.523887,30059,6565,19957,19957
airport19nDr0nDe1,1.032581,0.242744,0.150026,0.392770,30438,4707,16143,16143
airport19nDr1nDe0,1.421053,0.071531,0.026014,0.097545,9090,1277,3590,3590
airport19nDr0nDe3,1.646617,0.121268,0.166552,0.287820,14169,4980,13115,13115
airport18nDr1nDe1,6.175439,0.425009,0.498315,0.923324,46761,5607,19576,19576
airport18nDr0nDe2,1.634085,0.722583,0.551147,1.273730,85188,9766,36186,36186
airport19nDr0nDe2,2.120301,0.590719,0.465019,1.055738,69762,9308,34855,34855
airport1nDr0nDe1,0.979950,0.136895,0.132644,0.269539,16999,3188,9953,9953
airport19nDr1nDe1,1.032581,0.192348,0.193330,0.385678,23675,4176,14220,14220
airport1nDr1nDe0,1.052632,0.028388,0.014935,0.043323,3467,626,1484,1484
airport1nDr0nDe2,1.476190,0.400860,0.297278,0.698138,48864,7413,26190,26190
metroplex15nDr0nDe3,7.711779,4.287024,17.725483,22.012507,527490,17557,69972,69972
airport1nDr1nDe1,0.726817,0.286682,0.201500,0.488182,35669,5024,17264,17264
airport20nDr0nDe1,3.378446,0.163422,0.182992,0.346414,20609,3327,10007,10007
airport20nDr0nDe2,3.568922,0.159799,0.157848,0.317647,19769,4291,12314,12314
airport1nDr0nDe3,2.278195,0.632323,0.462703,1.095026,74575,10662,38612,38612
grid16nDr0nDe1,2.145363,3.374989,1.414286,4.789275,424614,16028,39554,39554
airport20nDr1nDe0,0.736842,0.135559,0.037765,0.173324,17363,1995,5673,5673
grid15nDr0nDe3,4.385965,3.713045,6.645454,10.358499,438014,21872,64249,64249
airport20nDr1nDe1,0.979950,0.445783,0.318220,0.764003,56833,6488,23194,23194
grid15nDr0nDe2,5.463659,4.047881,6.826077,10.873958,445694,19425,53346,53346
metroplex17nDr0nDe1,2.904762,1.656826,1.034804,2.691630,201952,7807,28132,28132
airport22nDr0nDe2,1.581454,0.142373,0.102012,0.244385,18094,4178,12313,12313
airport20nDr0nDe3,2.285714,0.767631,1.071999,1.839630,91637,12087,44106,44106
airport22nDr0nDe1,1.270677,0.224090,0.178730,0.402820,28309,4501,15718,15718
airport21nDr0nDe1,0.476190,0.741174,0.638084,1.379258,93801,9892,38122,38122
airport21nDr1nDe0,0.210526,0.767017,0.521526,1.288543,96609,8445,32201,32201
airport21nDr1nDe1,4.132832,0.473375,0.596302,1.069677,58675,7908,30849,30849
airport21nDr0nDe2,1.238095,0.745025,1.210574,1.955599,91316,11291,43422,43422
airport22nDr1nDe0,0.789474,0.059926,0.021512,0.081438,7795,1085,2871,2871
airport21nDr0nDe3,1.428571,0.740031,1.483045,2.223076,88558,12551,47035,47035
airport22nDr0nDe3,1.593985,0.304595,0.218386,0.522981,31077,7351,24070,24070
metroplex16nDr0nDe3,7.942356,3.712344,14.596019,18.308363,439308,16297,65009,65009
airport22nDr1nDe1,1.295739,0.142138,0.083812,0.225950,18729,3125,9554,9554
metroplex17nDr0nDe2,4.421053,0.859918,1.624781,2.484699,104840,6546,22494,22494
metroplex17nDr1nDe1,2.553885,0.442367,0.291836,0.734203,54733,3524,10770,10770
airport23nDr0nDe2,1.466165,0.142958,0.123369,0.266327,18310,4508,13672,13672
airport23nDr0nDe1,1.476190,0.471691,0.436513,0.908204,61381,7434,27840,27840
metroplex17nDr1nDe0,2.157895,1.504807,0.268866,1.773673,193099,5943,19673,19673
grid14nDr0nDe3,4.428571,3.076848,12.664405,15.741253,373298,19208,56484,56484
grid16nDr0nDe2,4.709273,3.390978,2.258250,5.649228,417273,18011,49635,49635
airport23nDr1nDe0,0.526316,0.350548,0.289160,0.639708,46802,5228,19245,19245
airport23nDr1nDe1,0.884712,0.376930,0.456811,0.833741,48298,6522,24231,24231
airport23nDr0nDe3,0.962406,0.509911,0.763848,1.273759,64665,10494,37577,37577
airport24nDr0nDe1,0.571429,0.644406,1.025473,1.669879,84601,9293,35227,35227
metroplex15nDr0nDe2,6.824561,4.367092,26.153075,30.520167,550106,15365,59874,59874
airport24nDr1nDe0,1.157895,0.656592,0.413688,1.070280,87143,7865,30555,30555
airport24nDr0nDe2,1.047619,0.650114,0.999462,1.649576,82141,10764,40658,40658
airport24nDr1nDe1,0.832080,0.562861,0.434574,0.997435,72299,8333,32208,32208
airport24nDr0nDe3,1.619048,0.649568,1.286913,1.936481,79933,12271,45605,45605
grid16nDr1nDe0,2.736842,3.080823,0.357229,3.438052,373009,12431,25567,25567
metroplex17nDr0nDe3,10.729323,0.304317,6.506928,6.811245,34512,5380,14621,14621
airport25nDr0nDe1,17.419679,0.713542,0.793856,1.507398,92877,8631,31672,31672
airport25nDr1nDe0,1.315789,0.725559,0.322238,1.047797,95388,7107,25637,25637
airport25nDr0nDe3,1.015038,0.703984,0.460361,1.164345,87204,11289,40468,40468
metroplex16nDr0nDe2,19.739348,2.796176,22.150292,24.946468,336030,12285,46979,46979
airport25nDr0nDe2,6.780581,0.712672,1.771402,2.484074,90416,10210,37285,37285
airport25nDr1nDe1,1.543860,0.704824,0.741614,1.446438,92627,8443,31476,31476
metroplex18nDr0nDe1,12.145364,2.163273,2.885220,5.048493,271970,8554,31324,31324
grid16nDr1nDe1,2.481203,1.733319,0.918404,2.651723,217879,10145,24677,24677
grid17nDr0nDe1,3.042607,1.284325,0.454400,1.738725,164470,8329,20256,20256
airport26nDr0nDe3,2.568922,0.117417,0.189621,0.307038,14307,5002,13442,13442
metroplex18nDr1nDe0,2.578947,1.401045,0.207499,1.608544,179884,5003,15996,15996
airport26nDr0nDe2,1.380952,0.431040,0.220664,0.651704,54970,7672,27225,27225
airport26nDr0nDe1,0.964912,0.808034,0.896078,1.704112,106033,9663,36823,36823
airport26nDr1nDe0,0.842105,0.472295,0.175923,0.648218,62782,5673,20628,20628
airport26nDr1nDe1,1.147870,0.279878,0.129872,0.409750,34909,4548,15222,15222
airport27nDr0nDe1,1.075188,0.175445,0.094301,0.269746,22777,3459,10890,10890
metroplex18nDr0nDe3,5.666667,2.037922,1.897977,3.935899,235467,11346,42064,42064
airport27nDr1nDe0,1.052632,0.027503,0.014112,0.041615,3459,618,1472,1472
airport27nDr0nDe3,2.754386,0.316747,0.275102,0.591849,35365,7215,22944,22944
airport27nDr0nDe2,1.902256,0.450310,0.221279,0.671589,58468,7988,28728,28728
airport27nDr1nDe1,1.042607,0.125668,0.076720,0.202388,16697,2856,8381,8381
grid17nDr0nDe2,6.481203,0.763754,0.979674,1.743428,95081,7492,20103,20103
airport28nDr1nDe0,1.263158,0.454519,0.243631,0.698150,59716,5697,21143,21143
airport29nDr0nDe1,1.295739,0.174758,0.086282,0.261040,15547,3224,10493,10493
airport29nDr0nDe2,1.223058,0.113816,0.104189,0.218005,13280,3916,11606,11606
airport28nDr0nDe3,3.501253,0.434462,0.440750,0.875212,53921,9330,32935,32935
airport28nDr1nDe1,1.834586,0.448772,0.419866,0.868638,57705,6895,25796,25796
metroplex18nDr1nDe1,4.421053,2.292120,1.300144,3.592264,289253,8929,32985,32985
airport29nDr0nDe3,1.699248,0.109506,0.141421,0.250927,13124,5066,13945,13945
metroplex19nDr0nDe1,3.626566,2.299502,1.280457,3.579959,287952,9468,34734,34734
airport28nDr0nDe2,1.909774,0.646935,0.564867,1.211802,81586,9650,36112,36112
airport28nDr0nDe1,8.949875,0.680498,1.023168,1.703666,88973,8738,33528,33528
grid16nDr0nDe3,2.824561,3.439863,8.855551,12.295414,430818,20620,60783,60783
airport29nDr1nDe0,0.526316,0.008236,0.010150,0.018386,859,244,433,433
airport29nDr1nDe1,0.621554,0.102502,0.076170,0.178672,13608,2886,9033,9033
airport2nDr0nDe3,1.107769,0.081747,0.147138,0.228885,10097,4282,10189,10189
airport2nDr0nDe2,1.972431,0.402892,0.342991,0.745883,51907,7268,25761,25761
airport2nDr0nDe1,2.017544,0.461495,0.547735,1.009230,60846,6666,24494,24494
grid17nDr0nDe3,7.912281,0.664879,1.033174,1.698053,78962,8474,23623,23623
airport2nDr1nDe0,1.157895,0.256719,0.105067,0.361786,34508,3525,12076,12076
airport30nDr0nDe1,0.822055,0.095112,0.064669,0.159781,11857,2507,7013,7013
airport2nDr1nDe1,1.333333,0.352493,0.297414,0.649907,44403,5453,19316,19316
airport30nDr0nDe2,1.393484,0.088211,0.086485,0.174696,11458,3444,9030,9030
airport30nDr1nDe0,0.894737,0.059468,0.023100,0.082568,7817,1088,2800,2800
airport30nDr1nDe1,3.255639,0.162777,0.144102,0.306879,21000,3439,10894,10894
airport30nDr0nDe3,1.909774,0.185096,0.238261,0.423357,21797,6050,17904,17904
grid17nDr1nDe0,2.421053,0.905228,0.097881,1.003109,116790,5130,9464,9464
airport31nDr0nDe1,1.107769,0.361962,0.249623,0.611585,47667,6184,22280,22280
grid17nDr1nDe1,9.185464,0.899510,0.435014,1.334524,102720,6335,15155,15155
airport31nDr0nDe3,6.736842,0.272726,0.244113,0.516839,30497,6909,21620,21620
airport31nDr0nDe2,1.393484,0.386773,0.363198,0.749971,45817,7216,25149,25149
airport31nDr1nDe0,0.947368,0.234744,0.081854,0.316598,31333,3259,10725,10725
airport32nDr0nDe1,0.822055,0.130894,0.072386,0.203280,16782,2837,8057,8057
airport32nDr1nDe0,1.263158,0.033126,0.014317,0.047443,4346,651,1481,1481
airport31nDr1nDe1,0.832080,0.282111,0.150681,0.432792,35295,4743,15824,15824
airport32nDr0nDe3,1.593985,0.114080,0.133355,0.247435,14121,4777,12095,12095
airport32nDr0nDe2,8.932331,0.246473,0.204972,0.451445,31562,5601,18157,18157
metroplex18nDr0nDe2,15.130326,2.862448,9.355423,12.217871,354317,12607,49121,49121
airport32nDr1nDe1,8.598998,0.250469,0.216826,0.467295,32711,4434,14705,14705
metroplex19nDr0nDe2,3.789474,0.274277,1.272547,1.546824,32473,3956,11238,11238
airport33nDr0nDe1,1.443609,0.376266,0.216919,0.593185,49879,5894,20936,20936
airport33nDr0nDe3,2.796992,0.162239,0.202336,0.364575,19705,5897,17396,17396
airport33nDr1nDe0,1.368421,0.166398,0.054425,0.220823,21972,2787,9316,9316
grid18nDr0nDe1,4.441103,1.599121,1.610903,3.210024,204481,9639,23564,23564
airport33nDr0nDe2,1.889724,0.485775,0.263593,0.749368,62086,8591,31549,31549
grid18nDr1nDe0,2.000000,0.717531,0.071900,0.789431,92616,4417,8081,8081
airport33nDr1nDe1,1.243108,0.311953,0.209648,0.521601,40825,5283,18321,18321
airport34nDr1nDe1,1.160401,0.288090,0.289557,0.577647,36799,5637,20753,20753
airport34nDr0nDe2,1.591479,0.541892,0.407885,0.949777,67021,9344,35604,35604
airport34nDr0nDe1,0.686717,0.615110,0.484674,1.099784,81573,9108,35462,35462
airport34nDr0nDe3,1.258145,0.613438,0.486851,1.100289,76611,11738,43854,43854
metroplex19nDr1nDe1,2.203008,0.409533,0.475245,0.884778,50112,3467,10135,10135
airport34nDr1nDe0,0.526316,0.639183,0.647708,1.286891,84012,7682,29603,29603
airport35nDr0nDe3,2.067669,0.202675,0.202513,0.405188,23848,6291,19061,19061
metroplex19nDr0nDe3,4.102757,0.717142,3.076897,3.794039,77496,7284,23129,23129
metroplex19nDr1nDe0,2.210526,1.372935,0.193312,1.566247,171407,5362,16941,16941
airport35nDr0nDe1,0.854637,0.703342,0.739863,1.443205,89089,9480,36941,36941
grid19nDr0nDe1,5.674185,1.835396,0.718523,2.553919,230389,10878,26734,26734
grid18nDr1nDe1,1.794486,1.863809,1.081827,2.945636,240692,11006,26882,26882
airport35nDr0nDe2,1.142857,0.757898,1.272425,2.030323,87326,11495,44489,44489
airport35nDr1nDe0,0.473684,0.700499,0.430412,1.130911,92164,8429,32932,32932
metroplex1nDr0nDe1,10.631579,1.091584,1.741365,2.832949,129550,5891,20123,20123
grid19nDr1nDe0,2.578947,1.373775,0.207641,1.581416,174672,7027,13512,13512
airport36nDr0nDe2,1.508772,0.305152,0.246251,0.551403,37398,6779,23914,23914
airport36nDr0nDe1,3.939850,0.452916,0.477819,0.930735,57731,7281,27645,27645
airport35nDr1nDe1,1.305764,0.767007,0.360251,1.127258,84720,9081,35764,35764
metroplex1nDr1nDe0,2.105263,0.626527,0.076860,0.703387,64247,2735,7836,7836
airport36nDr0nDe3,2.172932,0.131901,0.146938,0.278839,15855,5245,14560,14560
grid18nDr0nDe2,8.190476,2.108470,4.319793,6.428263,257505,13693,37672,37672
grid19nDr0nDe3,7.511278,1.056231,2.272706,3.328937,116910,9881,28219,28219
airport36nDr1nDe0,0.631579,0.304861,0.114788,0.419649,40110,4444,15890,15890
airport36nDr1nDe1,1.253133,0.233561,0.165064,0.398625,29939,4283,14308,14308
grid19nDr1nDe1,10.553885,0.700980,0.930627,1.631607,88455,5622,13450,13450
grid18nDr0nDe3,9.007519,2.521214,4.776401,7.297615,309562,17479,51495,51495
grid19nDr0nDe2,9.250627,1.592661,2.799554,4.392215,184365,11290,30991,30991
airport37nDr0nDe3,1.699248,0.441969,0.287930,0.729899,53439,9119,31335,31335
metroplex20nDr0nDe1,3.310777,0.612328,0.716184,1.328512,74365,4184,13035,13035
airport37nDr0nDe2,1.238095,0.773737,0.735765,1.509502,98628,10676,39206,39206
airport37nDr1nDe0,1.368421,0.792826,0.319179,1.112005,99476,7319,26583,26583
airport37nDr0nDe1,5.260410,0.782765,1.481647,2.264412,101789,9267,34099,34099
airport38nDr0nDe2,1.523810,0.389167,0.268913,0.658080,45551,6950,23972,23972
airport38nDr0nDe1,1.411028,0.550308,0.353953,0.904261,71559,7235,26405,26405
metroplex1nDr1nDe1,2.418546,1.578794,1.122644,2.701438,193455,7577,27257,27257
airport38nDr0nDe3,1.646617,0.213366,0.192560,0.405926,25751,6334,19062,19062
airport38nDr1nDe1,3.020050,0.175669,0.135587,0.311256,22895,3503,10917,10917
airport38nDr1nDe0,1.105263,0.349781,0.161955,0.511736,46060,4575,16181,16181
airport37nDr1nDe1,3.308271,0.859777,0.904060,1.763837,101522,8916,33444,33444
metroplex20nDr1nDe0,2.578947,0.160104,0.016549,0.176653,18046,974,2227,2227
airport39nDr0nDe3,1.739348,0.139399,0.153514,0.292913,16836,5728,17278,17278
airport39nDr0nDe1,2.035088,0.412156,0.276273,0.688429,54012,6936,26026,26026
grid1nDr0nDe1,9.245614,1.610042,0.569934,2.179976,195672,9800,24111,24111
airport39nDr0nDe2,2.375940,0.460298,0.450555,0.910853,59326,8991,33780,33780
metroplex1nDr0nDe3,10.112782,1.097763,5.603427,6.701190,116042,8724,30257,30257
metroplex20nDr0nDe2,12.107769,1.047555,3.670976,4.718531,126112,7044,23850,23850
airport39nDr1nDe0,1.736842,0.372150,0.176058,0.548208,49420,5291,19727,19727
metroplex20nDr1nDe1,5.824561,0.983497,0.876005,1.859502,124586,5339,17557,17557
airport3nDr0nDe1,1.508772,0.146540,0.081807,0.228347,18997,3500,11323,11323
airport39nDr1nDe1,1.012531,0.290796,0.203959,0.494755,36042,5475,19757,19757
grid1nDr1nDe0,2.210526,0.904105,0.082654,0.986759,116180,5458,10289,10289
airport3nDr0nDe2,2.092732,0.462823,0.438322,0.901145,59035,8504,31552,31552
airport3nDr1nDe0,1.368421,0.082401,0.026423,0.108824,10605,1430,4128,4128
airport3nDr1nDe1,0.822055,0.113557,0.082633,0.196190,15241,3046,9369,9369
airport40nDr0nDe1,1.370927,0.125443,0.073427,0.198870,15513,3216,10437,10437
grid20nDr0nDe1,3.375940,0.651173,0.240217,0.891390,80463,5131,12328,12328
airport40nDr1nDe0,1.105263,0.114267,0.036349,0.150616,14190,1946,6257,6257
airport40nDr0nDe2,1.791980,0.287013,0.211403,0.498416,34205,6042,20289,20289
airport40nDr0nDe3,1.631579,0.239921,0.258883,0.498804,28431,6958,22084,22084
grid1nDr0nDe2,8.333333,2.025488,1.887861,3.913349,255429,13828,38257,38257
airport41nDr0nDe3,1.962406,0.361930,0.252942,0.614872,43517,7952,26128,26128
airport40nDr1nDe1,1.333333,0.622797,0.408755,1.031552,54583,6969,26312,26312
airport3nDr0nDe3,1.428571,0.696239,1.268170,1.964409,87989,11928,43914,43914
grid20nDr1nDe0,1.736842,0.121168,0.030520,0.151688,14228,1209,1857,1857
airport41nDr0nDe1,0.619048,0.511060,0.484525,0.995585,53972,6345,21833,21833
airport41nDr1nDe0,0.315789,0.597702,0.211582,0.809284,55547,4937,16727,16727
airport41nDr0nDe2,0.476190,0.410995,0.639797,1.050792,51901,7300,24683,24683
airport41nDr1nDe1,1.390977,0.383418,0.251489,0.634907,46679,5491,19038,19038
grid1nDr1nDe1,2.609023,1.767070,0.809985,2.577055,216416,10644,26091,26091
airport42nDr0nDe3,1.804511,0.128644,0.140048,0.268692,15585,4906,12759,12759
airport42nDr0nDe1,0.937343,0.254867,0.277406,0.532273,32943,4441,14679,14679
airport42nDr0nDe2,1.774436,0.212702,0.241612,0.454314,26676,5167,16166,16166
airport42nDr1nDe0,1.263158,0.131276,0.032149,0.163425,17439,1884,5540,5540
grid20nDr0nDe2,10.180451,0.889198,1.854023,2.743221,110404,7975,21444,21444
airport42nDr1nDe1,1.754386,0.148961,0.061495,0.210456,18663,3053,9207,9207
airport43nDr0nDe1,0.874687,0.171259,0.154454,0.325713,21916,3937,13467,13467
airport43nDr1nDe0,0.473684,0.030157,0.030572,0.060729,3934,882,2807,2807
airport43nDr0nDe3,2.330827,0.328332,0.256981,0.585313,38966,8161,27952,27952
