6,20,grid0,60,488,30.672243,27.455349,1,1
6,20,grid16,60,489,30.618021,28.468883,1,1
6,20,grid2,60,425,30.685810,27.621095,1,1
6,20,grid8,60,535,30.836455,27.650661,1,1
6,20,grid6,60,575,32.090521,28.931771,1,1
6,20,grid13,60,440,33.360406,30.137269,1,1
6,20,grid3,60,519,34.506107,32.592176,1,1
6,20,grid11,60,552,36.624817,34.021173,1,1
6,20,grid17,60,523,37.637842,34.433413,1,1
6,20,grid18,60,472,39.062273,35.824852,1,1
6,20,grid9,60,486,39.559157,36.302496,1,1
6,20,grid15,60,452,42.580113,39.326633,1,1
6,20,grid14,60,499,42.986599,40.977898,1,1
6,20,grid7,60,549,50.722492,47.514858,1,1
6,20,metroplex4,60,661,52.321355,48.139923,1,1
6,20,grid4,60,523,53.091246,51.206855,1,1
6,20,metroplex12,60,932,53.420619,48.960605,1,1
6,20,metroplex2,60,612,53.618601,49.481530,1,1
6,20,metroplex11,60,1020,54.738705,50.636394,1,1
6,20,metroplex10,60,987,55.106530,50.875080,1,1
6,20,metroplex5,60,842,55.727314,51.710807,1,1
6,20,metroplex16,60,740,55.920150,51.938744,1,1
6,20,metroplex6,60,855,56.811780,50.154491,1,1
6,20,metroplex13,60,707,57.016063,52.708362,1,1
6,20,metroplex9,60,830,57.033619,53.025061,1,1
6,20,metroplex14,60,825,57.169666,53.167786,1,1
6,20,metroplex0,60,756,58.032341,53.804262,1,1
6,20,metroplex15,60,703,59.460915,53.365451,1,1
6,20,metroplex3,60,896,60.640876,56.729897,1,1
6,20,grid1,60,555,61.081319,59.244932,1,1
6,20,metroplex19,60,843,60.965302,56.885654,1,1
6,20,metroplex1,60,785,62.229569,58.125521,1,1
6,20,metroplex7,60,976,63.137424,59.049461,1,1
6,20,metroplex18,60,691,63.495020,59.349727,1,1
6,20,metroplex17,60,884,64.653539,60.630064,1,1
6,20,metroplex8,60,1041,70.492473,63.890272,1,1
6,20,grid5,60,571,154.912438,86.266354,2,1
6,20,grid19,60,551,182.103024,84.099479,3,1
6,20,grid10,60,591,205.022470,87.066282,3,1
6,20,grid12,60,645,1285.061964,1085.654888,17,14
6,20,airport5,60,1104,3312.378952,1544.412906,26,12
6,20,airport2,60,919,3556.083235,268.323148,28,2
6,20,airport8,60,1156,3572.956520,1149.674904,28,9
6,20,airport15,60,1127,3694.750548,906.422242,29,7
6,20,airport11,60,969,3703.431675,896.870954,29,7
6,20,airport0,60,889,3798.769546,261.580208,30,2
6,20,airport3,60,1000,3826.910362,1410.488954,30,11
6,20,airport17,60,1129,3840.242395,646.735927,30,5
6,20,airport18,60,1005,3964.974201,646.486453,31,5
6,20,airport7,60,1213,4051.777407,1901.555703,32,15
6,20,airport14,60,943,4198.773481,143.618043,33,1
6,20,airport6,60,1144,4206.475628,1017.883300,33,8
6,20,airport1,60,967,4430.197071,261.232445,35,2
6,20,airport16,60,1125,4476.854946,2298.411508,35,18
6,20,airport12,60,917,4569.028509,1529.923495,36,12
6,20,airport13,60,874,4572.749067,269.833979,36,2
6,20,airport19,60,1185,4585.602096,1655.513416,36,13
6,20,airport10,60,1025,4854.240005,899.759054,38,7
6,20,airport9,60,1102,4965.186807,1402.364594,39,11
6,20,airport4,60,934,5203.923092,1019.351853,41,8
