instance,result,elapsedTime,solveTime,totalTime,nvars,snvars,ncons,scons
grid65nDr0nDe2,+Inf,23.388334,3664.505488,3687.893822
grid86nDr0nDe1,+Inf,25.605018,3669.720517,3695.325535
grid21nDr0nDe1,+Inf,27.264776,3674.577365,3701.842141
grid9nDr0nDe2,+Inf,28.119223,3676.090100,3704.209323
grid25nDr0nDe2,+Inf,28.668599,3678.166488,3706.835087
grid89nDr0nDe1,+Inf,28.171113,3678.974723,3707.145836
grid89nDr0nDe2,+Inf,29.284938,3681.008053,3710.292991
grid55nDr0nDe2,+Inf,30.233275,3683.929508,3714.162783
grid50nDr0nDe1,+Inf,31.988777,3687.314580,3719.303357
metroplex91nDr0nDe1,+Inf,38.948377,3708.308540,3747.256917
metroplex63nDr0nDe3,+Inf,26.824923,3676.206241,3703.031164
grid48nDr0nDe3,+Inf,27.970655,3676.026161,3703.996816
grid73nDr0nDe3,+Inf,29.366277,3680.289743,3709.656020
grid82nDr0nDe3,+Inf,28.569216,3677.140028,3705.709244
AP/grid39,+Inf,28.126147,3680.019112,3708.145259
grid55nDr0nDe3,+Inf,30.515862,3683.896756,3714.412618
AP/grid22,+Inf,29.317464,3685.728910,3715.046374
airport13nDr0nDe1,1.305764,0.735873,6.396414,7.132287,30569,29887,14101,14101
airport44nDr0nDe1,1.443609,0.750803,6.221369,6.972172,30605,29923,14119,14119
AP/grid57,+Inf,29.959088,3685.873651,3715.832739
airport18nDr0nDe1,1.548872,0.770301,6.301209,7.071510,30591,29909,14112,14112
airport17nDr0nDe1,1.200501,0.680710,6.121617,6.802327,30595,29913,14114,14114
airport30nDr0nDe2,1.393484,0.514722,4.481060,4.995782,24961,24426,12478,12478
AP/metroplex62,+Inf,36.379907,3704.254379,3740.634286
AP/grid15,+Inf,28.637016,3684.095509,3712.732525
NC/grid36,+Inf,22.586676,67.580299,90.166975
airport2nDr0nDe3,1.107769,0.539639,4.521060,5.060699,22282,21821,11632,11632
NC/grid31,+Inf,22.902090,67.764454,90.666544
airport32nDr0nDe3,1.593985,0.774464,6.550516,7.324980,30657,29971,14141,14141
NC/grid12,+Inf,27.826622,93.641772,121.468394
metroplex32nDr0nDe1,5.576441,2.735418,129.409549,132.144967,70467,67540,23980,23980
grid30nDr0nDe3,5.380952,2.919899,64.389569,67.309468,81400,77740,25527,25527
AP/airport41,1.681704,3.041970,25.912772,28.954742,95904,90050,31100,31100
AP/airport1,0.421053,5.027759,43.471563,48.499322,148526,140118,39691,39691
AP/airport42,1001.631579,4.524696,39.877723,44.402419,135812,127943,37719,37719
AP/airport23,1.315789,4.019600,35.121572,39.141172,117896,110952,34945,34945
AP/airport72,1.421053,4.287035,35.030042,39.317077,129662,122143,36777,36777
NC/airport38,+Inf,2.360122,7.228764,9.588886
NC/airport25,+Inf,1.936687,11.606290,13.542977
NC/airport4,+Inf,2.735761,9.428911,12.164672
metroplex10nDr0nDe2,4.944836,3.174476,234.999812,238.174288,80296,76890,25857,25857
NC/airport97,+Inf,1.565293,9.334525,10.899818
NC/airport59,2.413995,2.556882,21.206050,23.762932,77803,72635,26057,26057
metroplex23nDr0nDe2,11.130326,3.355120,335.866862,339.221982,85364,81706,26757,26757
metroplex19nDr0nDe2,3.789474,2.647827,358.685250,361.333077,61298,58810,22119,22119
metroplex14nDr0nDe2,5.393484,2.291315,606.978022,609.269337,61288,58800,22114,22114
metroplex31nDr0nDe3,9.190476,2.398300,655.138986,657.537286,61348,58858,22142,22142
metroplex43nDr0nDe3,6.208020,2.997663,1455.192877,1458.190540,75455,72280,24981,24981
NC/metroplex82,+Inf,27.528612,3694.897155,3722.425767
NC/grid10,+Inf,29.992780,3686.811635,3716.804415
