instance,timeLim,opt,totalTime,bestTime,nIter,optIter
metroplex1nDr0nDe2,30,16.736250,16.282045,13.589713,5,4
airport18nDr0nDe3,30,5.583960,1.539576,0.182816,4,1
grid12nDr0nDe3,30,3.020050,5.136057,2.344538,4,2
airport31nDr0nDe3,30,6.736842,1.791381,0.161708,4,1
metroplex21nDr0nDe1,30,1.887218,16.744358,6.863103,4,2
metroplex30nDr0nDe3,30,9.791980,5.500630,0.513703,5,1
airport32nDr0nDe2,30,8.932331,1.723659,0.232994,4,1
grid30nDr0nDe1,30,5.611529,3.987439,1.790121,4,2
airport26nDr0nDe2,30,1.380952,4.813300,0.264274,4,1
airport13nDr0nDe3,30,3.000000,13.689305,1.182499,4,1
airport26nDr0nDe1,30,0.964912,11.369394,0.670342,4,1
grid22nDr0nDe2,30,14.213033,12.067918,0.488057,5,1
grid2nDr0nDe1,30,2.714286,5.213297,0.289057,6,1
airport30nDr0nDe3,30,1.909774,1.152888,0.168327,4,1
metroplex32nDr0nDe3,30,9.541353,3.146178,1.322774,4,2
metroplex31nDr0nDe2,30,13.476190,4.730262,1.823272,5,2
grid30nDr0nDe3,30,5.380952,0.691234,0.180471,4,1
airport32nDr0nDe3,30,1.593985,0.590775,0.099473,4,1
metroplex15nDr0nDe2,30,6.982456,19.618345,15.229442,4,3
metroplex28nDr0nDe3,30,13.598997,15.214441,1.083229,9,1
grid13nDr0nDe3,30,8.553885,2.519250,0.288845,4,1
grid23nDr0nDe2,30,3.972431,18.302363,13.021370,7,6
grid30nDr0nDe2,30,2.551378,7.016369,0.317658,8,1
grid32nDr0nDe3,30,9.546366,1.866414,0.202927,6,1
grid26nDr0nDe3,30,5.756892,6.418886,0.780250,4,1
metroplex21nDr0nDe3,30,16.754386,21.377874,21.285276,4,4
metroplex25nDr0nDe2,30,9.150376,21.474850,15.441579,4,3
metroplex33nDr0nDe3,30,11.849624,3.960625,2.177852,5,3
metroplex31nDr0nDe1,30,8.749373,10.141675,0.339409,6,1
airport1nDr0nDe2,30,1.476190,5.261914,0.391885,4,1
airport31nDr0nDe2,30,1.393484,3.139236,0.304685,4,1
metroplex28nDr0nDe2,30,10.578947,18.219667,12.318792,4,3
metroplex25nDr0nDe3,30,10.769424,22.473108,9.804878,4,2
metroplex15nDr0nDe3,30,7.957393,22.654109,16.423627,4,3
metroplex11nDr0nDe2,30,30.130326,22.863021,22.813021,6,6
grid32nDr0nDe2,30,4.809522,5.863708,0.676682,4,1
metroplex11nDr0nDe3,30,32.225564,23.350816,10.414694,6,4
airport33nDr0nDe3,30,2.796992,1.341818,0.165713,4,1
grid32nDr0nDe1,30,3.556391,8.253548,0.372519,6,1
grid31nDr0nDe2,30,9.676692,1.712207,0.752855,4,2
airport0nDr0nDe2,30,1.433584,8.432691,0.617921,4,1
metroplex25nDr0nDe1,30,9.127820,24.190430,5.295736,7,4
metroplex16nDr0nDe3,30,8.894737,24.431735,24.331332,4,4
metroplex33nDr0nDe2,30,5.285714,7.761197,0.755120,4,1
