#let t_hat_ear[f,i]:=t_hat_ear[f,tempNode] + d[tempNode,i]/v_min[f,tempNode,i];
3,100,airport17,60,2966,2.001255,1.960274,1,1
3,100,airport9,60,2986,1.987445,1.947013,1,1
3,100,airport10,60,3042,2.639780,2.599879,1,1
3,100,airport18,60,3007,2.667293,2.625760,1,1
3,100,airport7,60,3037,2.525816,2.484513,1,1
3,100,airport12,60,3007,3.191624,3.148607,1,1
3,100,airport1,60,2985,3.518486,3.478348,1,1
3,100,airport15,60,3067,3.588583,3.550332,1,1
3,100,airport3,60,3038,3.816537,3.775985,1,1
3,100,airport19,60,3063,4.413246,4.375065,1,1
3,100,airport14,60,2997,5.245898,5.206202,1,1
3,100,airport11,60,3070,5.869803,5.830609,1,1
3,100,airport5,60,3088,6.023937,5.985754,1,1
3,100,airport8,60,3048,6.539367,6.501799,1,1
3,100,grid14,60,3143,6.903558,6.873783,1,1
3,100,airport0,60,3079,7.436590,7.398834,1,1
3,100,airport4,60,3100,7.662669,7.625455,1,1
3,100,airport6,60,3105,11.956013,11.918984,1,1
3,100,airport13,60,3054,19.008384,18.971720,1,1
3,100,airport2,60,3083,52.943135,52.905285,1,1
3,100,metroplex12,60,+Inf,60.924015,+Inf,1,+Inf
3,100,metroplex7,60,+Inf,60.896644,+Inf,1,+Inf
3,100,metroplex15,60,+Inf,60.942489,+Inf,1,+Inf
3,100,metroplex8,60,+Inf,60.953199,+Inf,1,+Inf
3,100,metroplex16,60,+Inf,60.979055,+Inf,1,+Inf
3,100,metroplex3,60,+Inf,61.072597,+Inf,1,+Inf
3,100,grid2,60,3288,117.453284,117.424559,2,2
3,100,metroplex18,60,4491,122.912124,61.499285,2,1
3,100,metroplex10,60,4684,123.001034,61.529945,2,1
3,100,airport16,60,3129,138.582311,60.950870,3,1
3,100,grid12,60,3358,790.808141,121.475485,13,2
3,100,grid0,60,3391,790.878457,60.651804,13,1
3,100,grid18,60,3415,790.764722,60.613797,13,1
3,100,grid7,60,3311,790.771951,121.588860,13,2
3,100,grid19,60,3345,790.866292,60.602343,13,1
3,100,grid13,60,3292,790.913300,60.592082,13,1
3,100,grid3,60,3341,790.784020,60.805921,13,1
3,100,grid9,60,3339,790.881310,60.632682,13,1
3,100,grid17,60,3456,791.005758,60.622375,13,1
3,100,grid4,60,3203,851.724802,60.599743,14,1
3,100,grid8,60,3409,851.757519,60.683226,14,1
3,100,grid5,60,3343,851.890758,60.701287,14,1
3,100,grid1,60,3408,852.011417,182.327586,14,3
3,100,grid6,60,3362,852.040618,60.614301,14,1
3,100,grid15,60,3379,852.116711,60.627020,14,1
3,100,metroplex14,60,4442,863.323399,184.952381,14,3
3,100,grid11,60,3268,912.592791,243.143033,15,4
3,100,grid10,60,3234,912.775534,243.018181,15,4
3,100,grid16,60,3385,973.297984,60.605007,16,1
3,100,metroplex2,60,4019,985.147934,307.934226,16,5
3,100,metroplex0,60,4269,986.457600,246.589566,16,4
3,100,metroplex13,60,4367,1048.152246,61.304473,17,1
3,100,metroplex1,60,4546,1048.755260,370.209198,17,6
3,100,metroplex19,60,4574,1049.734711,370.282760,17,6
3,100,metroplex11,60,4357,1110.077840,431.596732,18,7
