instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport91,+Inf,0.745454,0.104355,0.849809,7797,7773,22976,22976,0
airport71,+Inf,1.423820,0.379861,1.803681,15258,14663,46451,46451,1
airport67,+Inf,0.480451,0.100115,0.580566,8513,8297,24808,24808,2
airport68,+Inf,0.867756,0.317935,1.185691,13357,12361,36784,36784,2
airport77,+Inf,0.659610,0.079815,0.739425,12096,12032,38511,38511,1
airport73,1.902798,0.868914,0.584798,1.453712,11124,11047,34097,34097,1
airport8,2.992481,1.152834,0.450250,1.603084,9815,9779,28677,28677,0
airport92,+Inf,0.835864,0.130577,0.966441,9995,9768,29956,29956,0
airport74,0.988324,0.870032,0.312350,1.182382,7867,7835,22538,22538,1
airport65,1.180451,0.660866,0.363885,1.024751,10145,10115,30135,30135,2
airport78,+Inf,0.488927,0.096888,0.585815,9129,8916,27376,27376,1
airport70,+Inf,1.081332,0.911665,1.992997,24442,21210,63492,63492,1
airport83,1.559791,1.479189,5.700103,7.179292,17227,16174,50837,50837,0
airport90,0.789474,1.573595,0.624775,2.198370,12495,12441,36454,36454,0
airport72,1.000000,0.340802,0.155424,0.496226,6381,6359,18200,18200,2
airport97,+Inf,0.523147,0.121216,0.644363,6969,6928,21092,21092,0
airport82,+Inf,0.649718,0.114227,0.763945,12643,12394,39151,39151,1
airport81,1.000000,0.789645,0.393784,1.183429,7795,7761,22509,22509,1
airport94,+Inf,1.694763,0.152746,1.847509,14630,14525,45183,45183,0
airport93,+Inf,0.898049,0.182100,1.080149,13551,13287,41968,41968,0
airport99,+Inf,0.934665,0.176331,1.110996,10851,10619,33312,33312,0
airport6,+Inf,1.503168,0.173794,1.676962,16534,16445,53239,53239,2
airport80,+Inf,0.634962,0.355304,0.990266,14227,13200,40440,40440,1
airport76,7.696480,1.366740,1.775907,3.142647,13575,13316,42006,42006,1
airport79,0.684211,1.262364,1.095475,2.357839,15193,15141,46893,46893,1
airport96,+Inf,0.464557,0.692407,1.156964,12157,11161,32976,32976,0
airport71,+Inf,0.980887,0.404383,1.385270,15284,14689,46484,46484,2
airport75,+Inf,1.332374,0.141107,1.473481,12883,12616,39467,39467,2
airport86,+Inf,1.029306,0.270509,1.299815,13139,12874,40933,40933,1
airport98,+Inf,1.377422,0.202042,1.579464,14835,14560,46539,46539,0
airport84,+Inf,0.779923,0.131754,0.911677,11020,10954,34137,34137,1
airport74,1.490358,0.650441,0.198443,0.848884,7897,7865,22583,22583,2
airport95,1.473684,0.946286,2.220457,3.166743,12161,11600,35908,35908,0
airport85,+Inf,1.232949,0.226848,1.459797,18489,17874,57801,57801,1
airport77,+Inf,0.672290,0.079927,0.752217,12130,12066,38560,38560,2
