instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
metroplex34,+Inf,5.836410,0.281169,6.117579,12330,12182,47735,47735,0
metroplex27,+Inf,7.715931,0.895431,8.611362,19569,18277,80076,80076,0
grid94,2.578947,7.727733,34.207318,41.935051,27333,26899,114912,114912,0
metroplex15,+Inf,6.110283,2.045615,8.155898,16043,14797,62015,62015,0
metroplex10,14.586466,10.394251,20.051094,30.445345,19017,18814,77681,77681,0
metroplex2,+Inf,9.311657,1.102652,10.414309,17078,16333,68724,68724,0
metroplex28,+Inf,5.475996,0.918796,6.394792,16135,14920,61309,61309,0
metroplex30,+Inf,12.814235,0.579975,13.394210,26173,25688,114185,114185,0
metroplex20,+Inf,10.644774,6.360203,17.004977,38141,33019,145764,145764,0
metroplex38,2.947368,4.835871,3.908097,8.743968,9275,9160,34472,34472,0
grid83,4.408754,6.976727,77.894496,84.871223,30141,29329,130084,130084,0
metroplex40,+Inf,3.563234,0.383578,3.946812,10462,10345,40213,40213,0
grid93,+Inf,16.637049,7.711521,24.348570,26977,26188,116008,116008,0
metroplex31,1.578947,9.980278,18.238486,28.218764,19333,18552,80192,80192,0
metroplex37,2.210526,10.381809,3.487674,13.869483,18169,18053,67706,67706,0
metroplex18,5.025063,8.721390,22.948654,31.670044,16843,16461,69245,69245,0
metroplex39,1.705551,7.231494,2.628390,9.859884,16299,16195,60539,60539,0
metroplex29,+Inf,8.363791,2.616837,10.980628,19801,19602,79524,79524,0
metroplex16,+Inf,10.258027,7.338987,17.597014,23864,21815,96656,96656,0
metroplex11,+Inf,8.065798,1.088150,9.153948,21894,21082,93938,93938,0
metroplex24,+Inf,8.417131,0.627798,9.044929,22617,22174,94988,94988,0
metroplex21,+Inf,4.854507,0.776781,5.631288,12941,12234,50029,50029,0
metroplex47,3.608626,4.400756,1.683909,6.084665,9005,8939,31837,31837,0
metroplex17,+Inf,8.596958,3.764908,12.361866,18337,17951,77777,77777,0
metroplex26,+Inf,4.387236,0.535534,4.922770,14242,13539,55465,55465,0
metroplex45,+Inf,8.055242,3.631326,11.686568,28761,24906,108361,108361,0
metroplex3,4.405447,16.859008,28.664080,45.523088,24967,24485,104263,104263,0
metroplex32,6.606554,7.207511,14.100859,21.308370,11414,11272,44361,44361,0
metroplex41,+Inf,13.823605,1.501695,15.325300,27318,26447,118375,118375,0
metroplex44,3.244303,10.467155,26.422870,36.890025,15853,15453,65468,65468,0
metroplex4,+Inf,4.110102,0.329670,4.439772,11962,11829,46418,46418,0
metroplex42,1.263158,14.480078,5.433099,19.913177,15789,15665,56755,56755,0
metroplex51,+Inf,22.285730,2.972334,25.258064,32835,29840,135785,135785,0
metroplex43,+Inf,7.420951,0.424492,7.845443,9800,9667,36973,36973,0
metroplex5,9.062657,8.307024,7.280343,15.587367,13353,13253,48068,48068,0
metroplex59,+Inf,6.037693,0.696092,6.733785,12233,11566,47090,47090,0
metroplex57,6.482515,4.651141,14.232155,18.883296,13391,13036,53468,53468,0
metroplex56,3.684211,5.270313,11.575168,16.845481,11884,11755,46034,46034,0
metroplex61,+Inf,9.151495,6.202603,15.354098,17077,16669,70267,70267,0
metroplex53,+Inf,18.894458,10.741731,29.636189,38873,33705,151642,151642,0
metroplex64,+Inf,8.885619,1.569092,10.454711,11687,11537,44860,44860,0
metroplex63,+Inf,13.113146,1.024747,14.137893,21569,21122,91620,91620,0
metroplex67,2.701529,3.477763,8.532194,12.009957,10773,10439,41949,41949,0
metroplex68,+Inf,8.762914,1.056811,9.819725,14909,14199,61161,61161,0
metroplex69,3.706596,3.910854,15.188832,19.099686,12583,12255,51239,51239,0
metroplex65,+Inf,10.939485,4.075376,15.014861,25462,21644,87952,87952,0
metroplex33,6.997494,12.495292,33.309311,45.804603,20347,19913,83210,83210,0
metroplex70,3.000000,8.136727,6.105289,14.242016,14994,14815,58341,58341,0
metroplex62,2.157895,12.047492,8.754651,20.802143,19969,19843,75888,75888,0
metroplex71,+Inf,6.030750,8.519691,14.550441,29086,26954,124923,124923,0
metroplex54,+Inf,25.490087,1.108284,26.598371,25401,24911,106429,106429,0
metroplex66,+Inf,11.042438,3.401344,14.443782,20479,20249,81235,81235,0
metroplex83,2.701492,11.577063,5.451857,17.028920,18853,18719,69927,69927,0
metroplex22,20.528745,12.992537,63.136088,76.128625,23016,22174,98622,98622,0
metroplex88,+Inf,8.718229,0.580197,9.298426,20583,19802,88033,88033,0
metroplex73,+Inf,4.744236,3.128179,7.872415,22051,20078,88142,88142,0
metroplex93,+Inf,6.367978,1.685397,8.053375,17421,17025,72810,72810,0
metroplex86,+Inf,8.694363,1.461248,10.155611,28704,26588,122537,122537,0
metroplex89,+Inf,5.952726,11.069932,17.022658,18658,17904,77696,77696,0
metroplex58,+Inf,9.114993,1.327248,10.442241,30461,28356,132431,132431,0
metroplex98,+Inf,9.572820,1.257577,10.830397,25415,24001,108712,108712,0
metroplex9,+Inf,6.334583,3.929394,10.263977,20313,19044,82823,82823,0
metroplex1,8.669896,16.234409,151.967489,168.201898,27326,25244,115100,115100,0
metroplex84,+Inf,6.514934,0.491748,7.006682,17023,16264,69093,69093,0
metroplex97,+Inf,3.544737,0.330205,3.874942,9298,9194,35162,35162,0
metroplex99,+Inf,6.362277,0.385353,6.747630,14241,13887,58069,58069,0
metroplex92,+Inf,4.805868,0.216780,5.022648,11533,11411,44847,44847,0
metroplex81,+Inf,5.325140,3.027883,8.353023,17557,16788,72847,72847,0
metroplex91,6.071989,4.331226,18.671830,23.003056,14839,14479,60685,60685,0
metroplex74,2.473684,2.875591,0.882265,3.757856,9203,9145,32699,32699,0
metroplex80,5.938140,12.187873,45.407371,57.595244,20268,19429,85326,85326,0
metroplex75,+Inf,4.489862,0.347795,4.837657,15913,15731,62535,62535,0
metroplex8,2.631579,3.100065,0.738915,3.838980,11741,11653,41290,41290,0
metroplex95,+Inf,5.872897,0.913848,6.786745,23707,21684,95912,95912,0
metroplex7,7.305196,5.817983,18.183667,24.001650,18557,18353,74029,74029,0
metroplex94,10.874687,10.683778,64.540023,75.223801,23489,23015,98808,98808,0
metroplex82,26.055138,6.728313,104.031866,110.760179,20174,19365,83913,83913,0
metroplex72,1.578947,1.880989,3.196553,5.077542,12382,12254,48556,48556,0
metroplex55,5.422990,20.319530,209.451142,229.770672,26079,25197,112856,112856,0
metroplex90,2.789474,8.437923,2.707546,11.145469,18263,18145,68465,68465,0
metroplex46,+Inf,6.636649,0.560375,7.197024,20442,19640,86603,86603,0
airport32,0.656640,0.675468,0.519289,1.194757,8333,8299,29069,29069,1
airport2,1.210526,1.171039,0.414019,1.585058,7955,7931,27947,27947,1
airport30,+Inf,1.085098,0.734604,1.819702,10209,9988,38201,38201,1
airport38,+Inf,0.655147,0.583600,1.238747,13093,11549,38811,38811,1
airport44,0.789474,1.281979,0.748026,2.030005,9965,9921,34485,34485,1
airport15,0.894737,1.058219,1.666434,2.724653,9669,9459,36429,36429,1
airport43,+Inf,1.146767,0.390830,1.537597,9439,9222,35073,35073,1
airport10,+Inf,1.555967,0.352544,1.908511,14601,14500,55495,55495,1
airport20,+Inf,0.739062,0.546096,1.285158,10007,9773,36997,36997,1
airport37,1.607547,1.532423,1.434958,2.967381,12804,12714,48191,48191,1
airport51,1.115176,1.441495,1.045222,2.486717,12601,12551,45137,45137,1
airport27,+Inf,1.248350,0.657460,1.905810,10105,10067,35878,35878,1
airport40,+Inf,0.636085,0.336317,0.972402,9605,9383,35069,35069,1
airport3,0.421053,1.344615,1.421972,2.766587,13199,13145,47331,47331,1
airport33,+Inf,1.212753,0.277254,1.490007,14501,14235,55783,55783,1
airport13,+Inf,2.529448,1.897605,4.427053,13993,13426,52858,52858,1
airport14,+Inf,0.876395,0.294501,1.170896,11604,11545,45271,45271,1
airport36,+Inf,1.443289,1.874626,3.317915,14966,14870,57142,57142,1
airport35,+Inf,3.189628,0.618260,3.807888,16713,16440,65767,65767,1
airport21,0.842105,0.873693,0.765805,1.639498,8545,8515,30757,30757,1
airport47,+Inf,1.114863,1.187048,2.301911,10506,9975,37225,37225,1
airport19,+Inf,2.143405,0.992973,3.136378,15865,14858,57787,57787,1
airport4,+Inf,1.108409,0.594937,1.703346,10377,9835,36134,36134,1
airport17,0.894737,1.429143,2.444651,3.873794,13145,13056,49635,49635,1
airport18,+Inf,0.869941,0.226028,1.095969,9635,9573,35513,35513,1
airport50,1.776942,0.800269,1.021087,1.821356,9911,9846,36966,36966,1
airport24,+Inf,1.781052,5.322474,7.103526,15653,15387,61378,61378,1
airport34,+Inf,0.668484,0.283611,0.952095,9387,9361,34690,34690,1
airport11,+Inf,2.524706,0.801980,3.326686,14315,14045,55086,55086,1
airport39,+Inf,2.118832,0.812520,2.931352,17559,16977,68904,68904,1
airport0,+Inf,1.323512,0.909311,2.232823,15855,15268,61279,61279,1
airport1,2.359898,1.732674,4.429329,6.162003,15503,14919,58994,58994,1
airport52,+Inf,1.873768,1.004165,2.877933,11081,10836,41200,41200,1
airport29,+Inf,3.000732,1.883520,4.884252,19396,17770,68976,68976,1
airport16,1.207680,2.389040,1.738637,4.127677,12769,12516,48469,48469,1
airport49,+Inf,1.028046,0.592809,1.620855,11619,11365,43738,43738,1
airport12,+Inf,2.285470,1.859535,4.145005,19595,19299,78799,78799,1
airport31,+Inf,3.677830,0.358404,4.036234,13683,13425,52506,52506,1
airport48,+Inf,1.641030,1.601641,3.242671,13948,13402,53109,53109,1
airport45,+Inf,0.834919,1.536229,2.371148,10136,10063,37480,37480,1
airport25,+Inf,0.904830,0.388885,1.293715,6667,6619,23435,23435,1
airport28,+Inf,1.132789,0.289987,1.422776,6977,6957,24246,24246,1
airport30,+Inf,1.399091,1.226609,2.625700,10245,10024,38253,38253,2
airport55,+Inf,2.393408,0.532102,2.925510,10947,10901,38779,38779,1
airport52,+Inf,1.434821,1.466340,2.901161,11109,10864,41238,41238,2
airport19,+Inf,1.005138,0.761191,1.766329,15895,14888,57826,57826,2
airport53,+Inf,2.847237,0.662954,3.510191,13445,13395,48906,48906,1
airport29,+Inf,1.815841,2.155948,3.971789,19426,17800,69017,69017,2
airport27,+Inf,1.925178,0.542238,2.467416,10137,10099,35926,35926,2
airport51,1.263158,2.705651,2.773365,5.479016,12635,12585,45188,45188,2
airport4,+Inf,1.448057,1.729341,3.177398,10399,9857,36161,36161,2
airport13,+Inf,3.195659,1.625549,4.821208,14057,13490,52946,52946,3
airport31,+Inf,1.323603,0.353849,1.677452,13711,13453,52546,52546,2
airport2,1.263158,2.101506,0.935217,3.036723,7993,7969,28004,28004,2
airport0,+Inf,1.656170,1.094472,2.750642,15891,15304,61327,61327,2
airport10,+Inf,3.271007,0.663583,3.934590,14631,14530,55538,55538,2
airport54,+Inf,2.547080,0.552150,3.099230,14713,14447,56642,56642,1
airport18,+Inf,1.988089,0.469114,2.457203,9701,9639,35610,35610,3
airport13,+Inf,2.191650,1.578347,3.769997,14025,13458,52902,52902,2
airport49,+Inf,1.388329,1.409787,2.798116,11649,11395,43779,43779,2
airport54,+Inf,2.057076,0.259971,2.317047,14739,14473,56677,56677,2
airport15,1.024878,1.361234,3.519321,4.880555,9701,9491,36475,36475,2
airport47,+Inf,1.426481,1.629761,3.056242,10534,10003,37263,37263,2
airport12,+Inf,2.994767,0.991832,3.986599,19627,19331,78845,78845,2
airport32,0.842105,1.424659,1.001195,2.425854,8361,8327,29111,29111,2
airport11,+Inf,2.481470,1.545940,4.027410,14367,14097,55160,55160,3
airport14,+Inf,1.191594,0.383383,1.574977,11662,11603,45358,45358,3
airport25,+Inf,0.786559,0.286902,1.073461,6693,6645,23472,23472,2
