instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport52,1.578947,1.711346,2.600705,4.312051,11756,11704,41066,41066,1
airport21,1.736842,2.448579,4.529328,6.977907,14728,14670,54245,54245,1
airport39,1.315789,1.419698,3.840646,5.260344,15086,15026,55002,55002,1
airport1,0.315789,2.109685,3.178906,5.288591,12598,12542,44197,44197,1
airport35,1.438596,2.472598,4.806420,7.279018,14956,14902,55350,55350,1
airport14,1.095238,1.365916,6.578163,7.944079,17128,17058,64211,64211,1
airport34,1.786967,1.095262,5.449767,6.545029,14112,14060,51949,51949,1
airport17,1.105263,2.340630,5.392539,7.733169,12700,12638,44545,44545,1
airport29,1001.315789,1.743214,5.073166,6.816380,14356,14304,52934,52934,1
airport0,1002.155388,1.273415,6.158994,7.432409,14154,14102,51590,51590,1
airport11,1.681704,0.817466,6.967755,7.785221,13258,13194,47445,47445,1
airport50,1.105263,1.509423,6.879127,8.388550,15794,15712,56957,56957,1
airport16,1.892231,2.220588,5.336731,7.557319,12856,12798,45731,45731,1
airport46,1.105263,2.783363,6.119557,8.902920,15858,15780,57081,57081,1
airport45,1.200501,2.862653,5.500564,8.363217,13096,13022,45685,45685,1
airport31,1.681704,3.156123,6.793733,9.949856,12546,12478,44327,44327,1
airport49,1.263158,1.632911,9.732130,11.365041,13318,13258,47123,47123,1
airport30,1001.263158,1.101054,1.225773,2.326827,12374,12322,43803,43803,2
airport25,4.428571,2.682940,7.066632,9.749572,12460,12388,43682,43682,1
airport48,1.894737,2.786890,6.963815,9.750705,14684,14634,55263,55263,1
airport22,1001.105263,1.490024,3.754196,5.244220,14060,14000,50941,50941,3
airport12,2001.200501,4.856327,8.307526,13.163853,16740,16666,61359,61359,1
airport23,1.157895,1.987368,2.638451,4.625819,11846,11792,42032,42032,2
airport52,1.421053,2.167937,2.022610,4.190547,11786,11734,41111,41111,2
