instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
metroplex72,1.578947,1.845905,0.480803,2.326708,10711,10643,38008,38008,0
metroplex55,5.422990,3.923012,3.353507,7.276519,20947,20809,80029,80029,0
metroplex90,2.789474,7.710299,2.704668,10.414967,18263,18145,68465,68465,0
metroplex46,+Inf,6.402386,0.303500,6.705886,14841,14741,54794,54794,0
airport32,0.656640,0.760339,0.510110,1.270449,8333,8299,29069,29069,1
airport30,+Inf,0.648150,0.184357,0.832507,7839,7815,27478,27478,1
airport43,+Inf,0.516302,0.230168,0.746470,6955,6933,24511,24511,1
airport2,1.210526,0.659513,0.422524,1.082037,7955,7931,27947,27947,1
airport38,+Inf,0.487524,0.099834,0.587358,6137,6113,20312,20312,1
airport44,0.789474,1.106224,0.933574,2.039798,9965,9921,34485,34485,1
airport40,+Inf,0.569499,0.165088,0.734587,7269,7241,24974,24974,1
airport20,+Inf,0.673590,0.348394,1.021984,7491,7457,25549,25549,1
airport51,1.115176,1.140669,1.366367,2.507036,12601,12551,45137,45137,1
airport10,+Inf,2.031132,0.769805,2.800937,13763,13705,49612,49612,1
airport27,+Inf,1.497054,0.494829,1.991883,10105,10067,35878,35878,1
airport15,0.894737,1.117312,0.753654,1.870966,7875,7853,28954,28954,1
airport4,+Inf,1.236655,0.326700,1.563355,6983,6949,23653,23653,1
airport3,0.421053,1.427153,2.783158,4.210311,13199,13145,47331,47331,1
airport13,+Inf,1.826320,0.486109,2.312429,10133,10093,36055,36055,1
airport47,+Inf,1.050204,0.302082,1.352286,6853,6829,23667,23667,1
airport19,+Inf,1.763938,0.395524,2.159462,10885,10849,39731,39731,1
airport37,1.607547,1.771796,3.669906,5.441702,11691,11641,41500,41500,1
airport52,+Inf,1.215789,0.396018,1.611807,9055,9015,31298,31298,1
airport24,+Inf,2.947272,0.832277,3.779549,13413,13365,49367,49367,1
airport21,0.842105,1.156854,1.004155,2.161009,8545,8515,30757,30757,1
airport36,+Inf,2.900037,1.203142,4.103179,13633,13577,49254,49254,1
airport34,+Inf,1.354696,0.604461,1.959157,9387,9361,34690,34690,1
airport14,+Inf,1.933368,0.717104,2.650472,10395,10365,38949,38949,1
airport35,+Inf,2.693896,0.513651,3.207547,14539,14487,53880,53880,1
airport18,+Inf,2.872753,0.471076,3.343829,8863,8833,31007,31007,1
airport39,+Inf,3.108754,0.515301,3.624055,14051,14009,51947,51947,1
airport1,2.359898,2.374096,2.217221,4.591317,11671,11623,41263,41263,1
airport29,+Inf,2.240919,0.646381,2.887300,13367,13321,49661,49661,1
airport0,+Inf,2.505734,0.682910,3.188644,12397,12355,45295,45295,1
airport11,+Inf,2.282335,0.695999,2.978334,12201,12149,43809,43809,1
airport16,1.207680,1.767227,1.380881,3.148108,10689,10647,37786,37786,1
airport50,1.776942,3.114810,1.073353,4.188163,8753,8719,30871,30871,1
airport17,0.894737,3.896728,1.922552,5.819280,11893,11843,42177,42177,1
airport31,+Inf,1.019944,0.512803,1.532747,11091,11045,39435,39435,1
airport33,+Inf,10.267149,0.218057,10.485206,12317,12269,44241,44241,1
airport45,+Inf,2.090114,0.423098,2.513212,9335,9295,32742,32742,1
airport30,+Inf,1.276416,0.394122,1.670538,7875,7851,27532,27532,2
airport25,+Inf,0.850766,0.260628,1.111394,5663,5639,18755,18755,1
airport49,+Inf,1.994807,0.479185,2.473992,9881,9841,34952,34952,1
airport48,+Inf,1.376452,0.576471,1.952923,11197,11167,42553,42553,1
airport52,+Inf,1.433703,0.258674,1.692377,9083,9043,31340,31340,2
airport53,+Inf,1.408397,0.350063,1.758460,13445,13395,48906,48906,1
airport12,+Inf,3.662753,0.945009,4.607762,16609,16547,61796,61796,1
airport28,+Inf,1.007127,0.154784,1.161911,6977,6957,24246,24246,1
airport19,+Inf,1.350325,0.346606,1.696931,10915,10879,39776,39776,2
airport29,+Inf,1.081691,0.331937,1.413628,13397,13351,49706,49706,2
airport55,+Inf,2.920174,0.525251,3.445425,10947,10901,38779,38779,1
airport54,+Inf,1.149726,0.219041,1.368767,11977,11927,42540,42540,1
airport31,+Inf,1.378996,0.280937,1.659933,11119,11073,39477,39477,2
airport10,+Inf,1.548965,0.351575,1.900540,13793,13735,49657,49657,2
airport51,1.263158,1.671157,1.077500,2.748657,12635,12585,45188,45188,2
airport0,+Inf,1.173858,0.299175,1.473033,12433,12391,45349,45349,2
airport27,+Inf,2.510586,0.503133,3.013719,10137,10099,35926,35926,2
airport2,1.263158,0.656257,0.446785,1.103042,7993,7969,28004,28004,2
airport18,+Inf,1.724115,0.235925,1.960040,8929,8899,31106,31106,3
airport54,+Inf,1.143022,0.222655,1.365677,12003,11953,42579,42579,2
airport13,+Inf,1.327885,0.259264,1.587149,10197,10157,36151,36151,3
airport15,1.024878,0.983745,0.587956,1.571701,7907,7885,29002,29002,2
airport4,+Inf,1.193488,0.292388,1.485876,7005,6971,23686,23686,2
airport47,+Inf,0.676750,0.271517,0.948267,6881,6857,23709,23709,2
airport32,0.842105,2.331510,0.496411,2.827921,8361,8327,29111,29111,2
airport20,+Inf,0.626071,0.169944,0.796015,7517,7483,25588,25588,2
airport11,+Inf,1.142551,0.315214,1.457765,12253,12201,43887,43887,3
airport12,+Inf,1.753598,0.596060,2.349658,16641,16579,61844,61844,2
airport13,+Inf,2.182777,0.517548,2.700325,10165,10125,36103,36103,2
airport55,+Inf,1.534904,0.554398,2.089302,10979,10933,38827,38827,2
airport53,+Inf,1.345243,0.364631,1.709874,13479,13429,48957,48957,2
airport43,+Inf,0.996965,0.175539,1.172504,6985,6963,24556,24556,2
airport19,+Inf,0.936031,0.502586,1.438617,10945,10909,39821,39821,3
airport11,+Inf,1.759234,0.349687,2.108921,12227,12175,43848,43848,2
airport24,+Inf,3.390269,0.945681,4.335950,13473,13425,49457,49457,3
airport0,+Inf,1.265851,0.361363,1.627214,12465,12423,45397,45397,3
airport40,+Inf,1.223744,0.147830,1.371574,7299,7271,25019,25019,2
airport24,+Inf,1.984778,0.646083,2.630861,13443,13395,49412,49412,2
airport15,0.789474,1.048997,0.825239,1.874236,7935,7913,29044,29044,3
airport21,0.631579,1.121805,0.514576,1.636381,8571,8541,30796,30796,2
airport14,+Inf,1.788648,0.545396,2.334044,10453,10423,39036,39036,3
airport25,+Inf,0.850105,0.196722,1.046827,5689,5665,18794,18794,2
airport49,+Inf,1.732532,0.464631,2.197163,9911,9871,34997,34997,2
airport36,+Inf,3.021993,0.716618,3.738611,13659,13603,49293,49293,2
