instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport19,+Inf,0.459416,0.175176,0.634592,15835,11553,35058,35058,0
airport27,+Inf,0.507324,0.032170,0.539494,10075,6121,16099,16099,0
airport13,+Inf,0.554179,0.167682,0.721861,13967,10118,31205,31205,0
airport18,+Inf,0.454511,0.033265,0.487776,9599,6497,18451,18451,0
airport11,+Inf,0.612767,0.094101,0.706868,14291,9714,29920,29920,0
airport14,+Inf,0.407877,0.044829,0.452706,11576,7415,22115,22115,0
airport15,1.210526,0.280957,0.693684,0.974641,9643,6825,20214,20214,0
airport21,0.631579,0.340624,0.107260,0.447884,8519,5202,13730,13730,0
airport16,1.049786,0.550873,0.393074,0.943947,12739,8894,26932,26932,0
airport24,+Inf,0.644910,0.440571,1.085481,15621,10496,32790,32790,0
airport0,+Inf,0.623827,0.141617,0.765444,15819,11230,35305,35305,0
airport17,1.210526,0.667523,0.420597,1.088120,13117,8521,24935,24935,0
airport25,+Inf,0.250438,0.047289,0.297727,6643,4684,12683,12683,0
airport10,+Inf,0.832765,0.064142,0.896907,14571,9412,27736,27736,0
airport1,2.728319,0.675863,0.715100,1.390963,15473,11022,34477,34477,0
airport20,+Inf,0.359888,0.134087,0.493975,9985,7239,21184,21184,0
airport12,+Inf,0.999947,0.151860,1.151807,19563,12886,41035,41035,0
airport2,1.157895,0.388662,0.091055,0.479717,7921,4837,12464,12464,0
airport29,+Inf,0.559792,0.366293,0.926085,19368,14039,42636,42636,0
airport28,+Inf,0.344696,0.026090,0.370786,6943,4335,11035,11035,0
airport30,+Inf,0.365453,0.194833,0.560286,10177,7232,21453,21453,0
airport32,0.947368,0.404357,0.097296,0.501653,8305,5076,13033,13033,0
airport34,+Inf,0.467396,0.046165,0.513561,9359,5589,15330,15330,0
airport31,+Inf,0.586470,0.076853,0.663323,13659,9354,28776,28776,0
airport33,+Inf,0.690163,0.068967,0.759130,14471,9909,30462,30462,0
airport35,+Inf,0.717742,0.098020,0.815762,16681,11115,34701,34701,0
airport38,+Inf,0.314351,0.204282,0.518633,13067,10025,26466,26466,0
airport40,+Inf,0.360465,0.050578,0.411043,9575,6904,20024,20024,0
airport19,+Inf,0.478120,0.162863,0.640983,15865,11583,35097,35097,1
airport27,+Inf,0.519983,0.038287,0.558270,10105,6151,16144,16144,1
airport41,+Inf,0.432144,0.122161,0.554305,10557,7617,22313,22313,0
airport18,+Inf,0.469294,0.051906,0.521200,9635,6533,18503,18503,1
airport13,+Inf,0.532936,0.168116,0.701052,13993,10144,31240,31240,1
airport36,+Inf,0.760316,0.388949,1.149265,14940,9555,28287,28287,0
airport37,1.157895,0.714884,0.365700,1.080584,12772,8382,24393,24393,0
airport11,+Inf,0.636452,0.115846,0.752298,14315,9738,29954,29954,1
airport39,+Inf,0.718212,0.127020,0.845232,17517,12275,39013,39013,0
airport25,+Inf,0.258368,0.037614,0.295982,6667,4708,12717,12717,1
airport15,0.894737,0.290422,0.598100,0.888522,9669,6851,20251,20251,1
airport14,+Inf,0.415315,0.047137,0.462452,11604,7443,22157,22157,1
airport3,0.631579,0.748553,0.214007,0.962560,13169,7873,21006,21006,0
airport20,+Inf,0.416693,0.117291,0.533984,10007,7261,21215,21215,1
airport0,+Inf,0.643513,0.173418,0.816931,15855,11266,35353,35353,1
airport43,+Inf,0.288806,0.052753,0.341559,9411,6570,19501,19501,0
airport16,1.207680,0.564722,0.400668,0.965390,12769,8924,26975,26975,1
airport24,+Inf,0.668575,0.464968,1.133543,15653,10528,32836,32836,1
airport21,0.842105,0.347205,0.117542,0.464747,8545,5228,13769,13769,1
airport17,0.894737,0.691806,0.402618,1.094424,13145,8549,24975,24975,1
airport44,1.105263,0.585485,0.142022,0.727507,9937,6014,15533,15533,0
airport12,+Inf,0.996976,0.159209,1.156185,19595,12918,41081,41081,1
airport10,+Inf,0.855239,0.068473,0.923712,14601,9442,27779,27779,1
airport45,+Inf,0.504878,0.171590,0.676468,10110,6791,19409,19409,0
airport47,+Inf,0.312908,0.250748,0.563656,10478,7900,22937,22937,0
airport1,2.359898,0.655361,1.262154,1.917515,15503,11052,34520,34520,1
airport48,+Inf,0.389691,0.209945,0.599636,13920,9792,30105,30105,0
airport49,+Inf,0.515907,0.139652,0.655559,11591,8182,24722,24722,0
airport4,+Inf,0.352926,0.118111,0.471037,10355,7882,22545,22545,0
airport2,1.210526,0.401895,0.085144,0.487039,7955,4871,12515,12515,1
airport52,+Inf,0.469201,0.119866,0.589067,11055,7816,23445,23445,0
airport29,+Inf,0.578293,0.384048,0.962341,19396,14067,42674,42674,1
airport51,1.526316,0.749454,0.174875,0.924329,12567,7484,19880,19880,0
airport53,+Inf,0.721594,0.053969,0.775563,13415,7971,21575,21575,0
airport54,+Inf,0.641989,0.069281,0.711270,14685,9985,30938,30938,0
airport30,+Inf,0.365653,0.192716,0.558369,10209,7264,21499,21499,1
airport55,+Inf,0.641157,0.054569,0.695726,10915,6538,17147,17147,0
airport50,2.092732,0.466306,0.242106,0.708412,9881,6623,18961,18961,0
airport28,+Inf,0.343596,0.027620,0.371216,6977,4369,11086,11086,1
airport56,+Inf,0.418206,0.032158,0.450364,8764,5980,16852,16852,0
airport58,+Inf,0.334185,0.052368,0.386553,9115,6642,19222,19222,0
airport32,0.656640,0.402722,0.103478,0.506200,8333,5104,13075,13075,1
airport57,1.473684,0.552653,0.115614,0.668267,9611,5894,15296,15296,0
airport34,+Inf,0.413783,0.059290,0.473073,9387,5617,15372,15372,1
airport61,+Inf,0.597067,0.039002,0.636069,9499,5701,15059,15059,0
