instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport64,1001.681704,1.295210,2.030442,3.325652,11948,11892,42119,42119,1
airport69,3.260652,1.426646,1.924110,3.350756,12212,12156,43523,43523,1
airport92,1001.776942,0.703933,2.572904,3.276837,12520,12454,43946,43946,0
airport94,1001.263158,1.437774,1.075638,2.513412,14114,14048,50457,50457,0
airport75,1001.105263,0.762182,0.965991,1.728173,12346,12288,43028,43028,1
airport46,1.105263,1.281825,1.610388,2.892213,15874,15796,57105,57105,2
airport95,1.421053,1.055914,1.127477,2.183391,12784,12730,45478,45478,0
airport47,1.526316,0.774886,2.255886,3.030772,14798,14742,54665,54665,2
airport99,8001.305764,1.407625,1.216705,2.624330,13040,12982,46695,46695,0
airport72,1.315789,0.889100,1.746190,2.635290,12026,11976,42822,42822,1
airport98,1.681704,0.867508,1.779156,2.646664,14326,14264,52447,52447,0
airport53,0.621554,0.837120,1.034453,1.871573,14198,14138,51241,51241,2
airport48,1.631579,1.158859,1.587512,2.746371,14712,14662,55305,55305,2
airport55,4000.684211,0.994495,0.905257,1.899752,11228,11180,39495,39495,2
airport71,1.849624,0.714879,1.624741,2.339620,11620,11566,40888,40888,1
airport96,1.105263,0.984523,2.214831,3.199354,12280,12214,43409,43409,0
airport73,0.761905,0.938930,1.962595,2.901525,13816,13746,48402,48402,1
airport93,1.105263,1.177967,2.609697,3.787664,13834,13756,48628,48628,0
airport6,1.578947,1.237659,2.109512,3.347171,16476,16416,61554,61554,1
airport49,1.210526,1.608094,1.766927,3.375021,13344,13284,47162,47162,2
airport51,1.368421,1.057969,0.971109,2.029078,13098,13044,46606,46606,2
airport56,1001.105263,1.276496,1.127351,2.403847,15130,15060,54341,54341,2
airport4,1001.105263,1.386519,1.845898,3.232417,13690,13630,48965,48965,2
airport52,1.421053,0.896977,1.897773,2.794750,11786,11734,41111,41111,2
airport77,3.260652,1.307088,2.857363,4.164451,13370,13302,48475,48475,1
airport54,2001.105263,0.985745,2.262698,3.248443,12172,12108,42660,42660,2
airport9,2.388471,1.454767,3.363024,4.817791,16718,16630,60664,60664,0
airport74,1003.260652,1.154000,2.675831,3.829831,14240,14170,50926,50926,1
airport61,1001.105263,0.605350,1.561200,2.166550,11776,11720,41237,41237,2
airport57,1001.578947,0.940793,1.263962,2.204755,14728,14668,52752,52752,2
airport59,1001.681704,0.827030,1.860373,2.687403,12904,12826,45005,45005,2
airport58,2001.105263,0.981156,2.045267,3.026423,12180,12116,42782,42782,2
airport84,1.105263,0.989689,1.136350,2.126039,13656,13596,48954,48954,1
airport76,1001.681704,1.730933,1.456253,3.187186,13362,13294,47250,47250,1
airport80,1.734336,0.659572,1.703533,2.363105,11722,11654,40956,40956,1
airport50,1.105263,1.367972,3.734622,5.102594,15802,15720,56969,56969,2
airport78,2002.428571,1.048740,1.744704,2.793444,13794,13730,49484,49484,1
airport70,1.872180,0.804660,3.914450,4.719110,17284,17206,65008,65008,1
airport7,1001.105263,0.689274,1.525350,2.214624,11810,11744,41276,41276,1
airport81,1.105263,1.241222,1.683360,2.924582,11392,11334,39893,39893,1
airport85,1000.649123,1.273049,1.332460,2.605509,14490,14430,52117,52117,1
airport82,1.681704,0.821650,3.139950,3.961600,12506,12436,44140,44140,1
airport62,1001.210526,1.021138,0.846630,1.867768,13120,13070,47487,47487,2
airport5,1.681704,1.036870,2.924768,3.961638,12568,12504,44394,44394,2
airport86,1.681704,0.817556,2.792305,3.609861,12390,12334,44645,44645,1
airport79,1.681704,1.073467,3.702386,4.775853,16444,16380,61798,61798,1
airport69,3.260652,0.644226,1.031891,1.676117,12232,12176,43553,43553,2
airport68,1001.210526,0.967784,0.891775,1.859559,13656,13596,48607,48607,2
airport63,1003.260652,1.172286,1.820876,2.993162,11248,11188,38733,38733,2
airport65,1001.105263,0.945910,3.182420,4.128330,16510,16434,60392,60392,2
airport64,1003.260652,0.989546,2.785059,3.774605,11966,11910,42146,42146,2
airport83,1.631579,1.194336,1.553055,2.747391,12092,12044,43170,43170,1
airport66,1001.526316,1.121303,1.966016,3.087319,12660,12604,44735,44735,2
airport88,3000.000000,1.168596,1.446412,2.615008,14124,14054,50389,50389,1
airport60,1.105263,1.060660,3.604110,4.664770,14696,14620,53216,53216,2
airport97,1001.210526,0.556776,0.820537,1.377313,12950,12902,48090,48090,1
airport91,1001.315789,1.376150,2.052064,3.428214,11864,11814,42001,42001,1
airport8,2001.105263,1.434923,3.269709,4.704632,14130,14064,50295,50295,1
airport72,1.210526,0.823267,1.131639,1.954906,12054,12004,42864,42864,2
airport67,1002.418546,1.867441,1.884246,3.751687,13370,13318,48399,48399,2
airport92,1001.776942,1.404078,2.396899,3.800977,12536,12470,43970,43970,1
airport90,1002.015038,0.771454,2.026169,2.797623,12960,12894,45208,45208,1
airport87,1.681704,1.060413,4.473631,5.534044,16868,16796,64375,64375,1
airport75,1001.105263,1.091395,0.852497,1.943892,12368,12310,43061,43061,2
airport94,1001.210526,0.875534,0.891679,1.767213,14138,14072,50493,50493,1
airport99,6001.105263,1.027752,0.979177,2.006929,13066,13008,46734,46734,1
airport93,1.105263,0.898200,2.203711,3.101911,13848,13770,48649,48649,1
airport71,1.744361,1.361558,2.181765,3.543323,11644,11590,40924,40924,2
airport77,3.260652,0.860436,2.103314,2.963750,13376,13308,48484,48484,2
airport78,2002.428571,1.038587,2.193210,3.231797,13810,13746,49508,49508,2
airport95,1.315789,0.697492,2.000834,2.698326,12812,12758,45520,45520,1
airport6,1.421053,1.322673,1.698601,3.021274,16506,16446,61599,61599,2
airport74,1003.260652,1.126480,2.812676,3.939156,14254,14184,50947,50947,2
airport76,1003.260652,1.052980,2.058994,3.111974,13376,13308,47271,47271,2
grid11,2.157895,5.163251,3.031381,8.194632,23902,23782,91289,91289,0
airport7,1001.105263,0.622333,1.508175,2.130508,11820,11754,41291,41291,2
airport96,1.105263,1.403630,2.370004,3.773634,12296,12230,43433,43433,1
airport81,1.105263,0.741808,1.484577,2.226385,11408,11350,39917,39917,2
grid10,0.000000,3.923889,3.648158,7.572047,25114,24954,95216,95216,0
airport80,1.734336,0.920414,1.698725,2.619139,11734,11666,40974,40974,2
airport73,0.761905,1.238327,2.157382,3.395709,13836,13766,48432,48432,2
airport98,1.681704,1.017618,2.847523,3.865141,14344,14282,52474,52474,1
grid0,2004.864662,3.502628,3.845331,7.347959,21706,21566,80541,80541,0
airport70,1.872180,1.150802,4.598187,5.748989,17288,17210,65014,65014,2
airport79,1.681704,0.783362,2.620903,3.404265,16462,16398,61825,61825,2
airport84,1.105263,1.042695,1.531215,2.573910,13678,13618,48987,48987,2
airport83,1.421053,0.905597,1.375878,2.281475,12124,12076,43218,43218,2
grid18,1002.508772,4.737890,6.361530,11.099420,22764,22632,86274,86274,0
airport86,1.681704,1.219236,2.094881,3.314117,12408,12352,44672,44672,2
grid21,4005.456140,3.585848,4.503176,8.089024,22774,22646,85935,85935,0
airport88,3000.000000,1.324479,2.151014,3.475493,14142,14072,50416,50416,2
airport91,1001.210526,0.976896,1.822625,2.799521,11890,11840,42040,42040,2
airport85,1000.543860,1.335297,1.891448,3.226745,14520,14460,52162,52162,2
airport8,2001.105263,1.580473,1.598031,3.178504,14152,14086,50328,50328,2
airport9,2.388471,1.618692,4.807949,6.426641,16726,16638,60676,60676,1
