instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport57,1.473684,1.935851,0.977689,2.913540,9611,9579,34274,34274,0
airport5,2.189025,1.611711,1.490618,3.102329,9745,9707,34741,34741,0
airport77,+Inf,1.812493,0.844611,2.657104,12066,12002,46814,46814,0
airport32,0.656640,1.394513,0.958056,2.352569,8333,8299,29069,29069,1
airport18,+Inf,1.852024,0.231204,2.083228,9635,9573,35513,35513,1
airport68,+Inf,1.738870,0.490676,2.229546,13285,12289,45326,45326,0
airport15,0.894737,0.532314,1.810703,2.343017,9669,9459,36429,36429,1
airport65,1.285714,2.817978,0.939849,3.757827,10073,10043,36469,36469,0
airport58,+Inf,0.688813,0.186681,0.875494,9115,8893,33144,33144,0
airport2,1.210526,1.253721,0.463050,1.716771,7955,7931,27947,27947,1
airport33,+Inf,1.924214,0.553294,2.477508,14501,14235,55783,55783,1
airport61,+Inf,0.799822,0.245617,1.045439,9499,9467,33863,33863,0
airport73,1.771652,2.149355,2.951339,5.100694,11096,11019,41525,41525,0
airport29,+Inf,1.361569,2.909874,4.271443,19396,17770,68976,68976,1
airport64,1.349042,1.073241,1.580193,2.653434,9457,9232,34655,34655,0
airport13,+Inf,3.360355,0.682454,4.042809,13993,13426,52858,52858,1
airport25,+Inf,0.832976,0.185912,1.018888,6667,6619,23435,23435,1
airport60,+Inf,1.268934,0.427636,1.696570,11530,11472,44642,44642,0
airport27,+Inf,1.368943,0.493705,1.862648,10105,10067,35878,35878,1
airport79,1.000000,1.407959,2.299932,3.707891,15163,15111,56946,56946,0
airport0,+Inf,1.523538,0.837199,2.360737,15855,15268,61279,61279,1
airport66,+Inf,2.282945,0.589717,2.872662,11937,11891,42676,42676,0
airport38,+Inf,1.315298,0.565867,1.881165,13093,11549,38811,38811,1
airport70,+Inf,1.776706,1.890625,3.667331,24410,21178,79124,79124,0
airport20,+Inf,0.645512,0.865235,1.510747,10007,9773,36997,36997,1
airport35,+Inf,1.469515,0.311667,1.781182,16713,16440,65767,65767,1
airport62,+Inf,2.614877,2.382523,4.997400,23566,20343,74401,74401,0
airport17,0.894737,2.562607,4.375179,6.937786,13145,13056,49635,49635,1
airport74,1.210526,1.321361,0.765461,2.086822,7843,7811,27402,27402,0
airport63,2.094756,1.494993,1.872696,3.367689,10677,10627,37259,37259,0
airport76,8.012270,3.625511,6.403271,10.028782,13545,13286,51687,51687,0
airport24,+Inf,2.134153,4.703292,6.837445,15653,15387,61378,61378,1
airport30,+Inf,1.500328,1.412476,2.912804,10209,9988,38201,38201,1
airport39,+Inf,1.787338,0.424503,2.211841,17559,16977,68904,68904,1
airport16,1.207680,1.213679,1.768277,2.981956,12769,12516,48469,48469,1
airport21,0.842105,0.516725,0.547540,1.064265,8545,8515,30757,30757,1
airport67,+Inf,1.236808,0.460705,1.697513,8455,8239,30411,30411,0
airport14,+Inf,0.960008,0.407788,1.367796,11604,11545,45271,45271,1
airport59,2.413995,1.257371,1.122702,2.380073,7338,7285,26302,26302,0
airport28,+Inf,0.559587,0.316550,0.876137,6977,6957,24246,24246,1
airport11,+Inf,1.373000,1.198392,2.571392,14315,14045,55086,55086,1
airport1,2.359898,2.761834,4.120298,6.882132,15503,14919,58994,58994,1
airport10,+Inf,1.652085,0.340697,1.992782,14601,14500,55495,55495,1
airport97,+Inf,0.419997,0.328949,0.748946,6969,6928,25542,25542,0
airport12,+Inf,4.166189,0.983706,5.149895,19595,19299,78799,78799,1
airport91,+Inf,0.634266,0.177243,0.811509,7797,7773,27706,27706,0
airport78,+Inf,0.984509,3.026458,4.010967,9101,8888,33430,33430,0
airport92,+Inf,0.780895,0.363191,1.144086,9995,9768,36680,36680,0
airport82,+Inf,1.222236,0.242941,1.465177,12613,12364,48252,48252,0
airport36,+Inf,1.584263,2.906406,4.490669,14966,14870,57142,57142,1
airport84,+Inf,0.923068,0.269321,1.192389,10992,10926,41757,41757,0
