instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport59,1001.681704,0.867411,1.325297,2.192708,15468,15164,48073,48073,1
airport7,1001.105263,0.607894,0.698123,1.306017,11800,11734,34451,34451,0
airport60,1.105263,0.792393,1.610295,2.402688,17370,17072,55418,55418,1
airport45,1.200501,0.799157,1.080171,1.879328,15766,15472,49230,49230,2
airport78,2002.428571,0.792361,1.533723,2.326084,16538,16253,52650,52650,0
airport81,1.105263,0.601121,0.936978,1.538099,13534,13261,41603,41603,0
airport83,1.894737,0.786315,0.693670,1.479985,14058,13794,43857,43857,0
airport80,1.734336,0.708939,1.019436,1.728375,11710,11642,33550,33550,0
airport82,1.681704,0.656146,1.005572,1.661718,12498,12428,36484,36484,0
airport79,1.681704,0.848038,1.447201,2.295239,16424,16360,50846,50846,0
airport64,1001.681704,0.618634,1.048751,1.667385,14276,14008,44539,44539,1
airport66,1001.789474,0.822585,0.426460,1.249045,12628,12572,36531,36531,1
airport47,1.526316,0.762872,0.891168,1.654040,14798,14742,45189,45189,2
airport84,1.157895,0.777616,1.189256,1.966872,19084,18022,58645,58645,0
airport65,1001.105263,0.986130,0.898753,1.884883,16492,16416,49413,49413,1
airport63,1001.681704,1.099709,1.041565,2.141274,13534,13257,41573,41573,1
airport85,1000.807018,0.900262,0.822159,1.722421,17288,16995,55038,55038,0
airport46,1.105263,0.990641,1.310783,2.301424,18578,18269,59329,59329,2
airport48,1.631579,0.751291,1.257974,2.009265,16708,16443,54241,54241,2
airport4,1001.105263,0.895303,0.740885,1.636188,13690,13630,40179,40179,2
airport49,1.210526,0.853173,1.069697,1.922870,13344,13284,38982,38982,2
airport68,1001.315789,0.922773,0.570134,1.492907,13626,13566,39716,39716,1
airport67,1002.629073,0.803883,0.930270,1.734153,15532,15253,49016,49016,1
airport86,1.681704,0.840929,0.939257,1.780186,12372,12316,37194,37194,0
airport51,1.368421,0.908227,0.597001,1.505228,15038,14757,47032,47032,2
airport50,1.105263,0.939588,1.412365,2.351953,18094,17781,57475,57475,2
airport69,3.260652,0.624519,0.867332,1.491851,12212,12156,35807,35807,1
airport88,3000.000000,0.848021,0.969395,1.817416,16962,16670,53920,53920,0
airport52,1.421053,0.705808,0.667778,1.373586,13960,13690,43496,43496,2
airport55,4000.684211,0.684974,0.712456,1.397430,12537,12450,38126,38126,2
airport53,0.621554,0.835761,0.806146,1.641907,14198,14138,42295,42295,2
airport91,1001.473684,0.623431,0.709397,1.332828,11838,11788,34882,34882,0
airport72,1.315789,0.693740,0.561859,1.255599,13712,13443,42584,42584,1
airport8,2001.210526,0.899907,1.124344,2.024251,17990,17372,56570,56570,0
airport87,1.681704,0.682894,2.192826,2.875720,16862,16790,53086,53086,0
airport54,2001.105263,0.675035,1.108290,1.783325,14196,13916,44036,44036,2
airport56,1001.105263,0.864628,0.658500,1.523128,15130,15060,45311,45311,2
airport71,1.849624,0.694315,1.087539,1.781854,13860,13592,42908,42908,1
airport6,1.578947,1.077362,1.025384,2.102746,18666,18378,60891,60891,1
airport90,1002.015038,0.780050,1.214979,1.995029,15466,15178,48472,48472,0
airport57,1001.578947,1.064358,0.660519,1.724877,14728,14668,43446,43446,2
airport73,0.761905,0.885664,0.992342,1.878006,13816,13746,40134,40134,1
airport75,1001.105263,0.798648,0.771631,1.570279,12346,12288,35546,35546,1
airport61,1001.105263,0.620247,0.497892,1.118139,11776,11720,34425,34425,2
airport92,1001.776942,0.707764,1.055034,1.762798,14946,14659,46784,46784,0
airport74,1003.260652,0.838148,1.192527,2.030675,16482,16185,51607,51607,1
airport77,3.260652,0.622943,1.159609,1.782552,13370,13302,40409,40409,1
airport76,1001.681704,0.877040,1.054355,1.931395,15846,15555,49924,49924,1
airport5,1.681704,0.736772,0.871944,1.608716,12568,12504,36464,36464,2
airport58,2001.105263,0.904680,0.919681,1.824361,14276,13994,44278,44278,2
airport70,1.872180,0.784889,2.009651,2.794540,17284,17206,53998,53998,1
airport62,1001.210526,0.689355,0.603767,1.293122,13120,13070,39125,39125,2
airport59,1001.681704,0.819105,1.126015,1.945120,15476,15172,48085,48085,2
airport7,1001.105263,0.624349,0.692294,1.316643,11810,11744,34466,34466,1
airport95,1.421053,0.706403,0.717161,1.423564,14580,14303,45768,45768,0
airport93,1.105263,0.911211,1.446096,2.357307,19934,18836,61505,61505,0
